obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('87',)",33.5270996094,1,0,1029.07396171,29,29,2,3.35270996094,29,13,3724598986.37,3724598986.48,3659559407.28,44.36829,-124.9528,0.0,34.0737216894,29,29,internal_timestamp,480.700012207,29,29,276227,1450570607,5.73950004578,29,29,3659559407.28
"('88',)",33.5270004272,1,0,1029.06562123,29,29,2,3.35270004272,29,13,3724598986.37,3724598986.48,3659559418.27,44.36829,-124.9528,0.0,34.0732434503,29,29,internal_timestamp,479.0,29,29,271605,1450570618,5.74069976807,29,29,3659559418.27
"('89',)",33.5248985291,1,0,1029.05929416,29,29,2,3.35248985291,29,13,3724598986.37,3724598986.48,3659559429.27,44.36829,-124.9528,0.0,34.0740700024,29,29,internal_timestamp,477.410003662,29,29,266927,1450570629,5.73829984665,29,29,3659559429.27
"('90',)",33.5287017822,1,0,1029.04928199,29,29,2,3.35287017822,29,13,3724598986.37,3724598986.48,3659559440.27,44.36829,-124.9528,0.0,34.0729180665,29,29,internal_timestamp,475.609985352,29,29,273231,1450570640,5.74459981918,29,29,3659559440.27
"('91',)",33.5297012329,1,0,1029.04220255,29,29,2,3.35297012329,29,13,3724598986.37,3724598986.49,3659559451.28,44.36829,-124.9528,0.0,34.0729778385,29,29,internal_timestamp,474.109985352,29,29,279463,1450570651,5.74639987946,29,29,3659559451.28
"('92',)",33.5307998657,1,0,1029.03499994,29,29,2,3.35307998657,29,13,3724598986.37,3724598986.49,3659559462.27,44.36829,-124.9528,0.0,34.0720599182,29,29,internal_timestamp,472.779998779,29,29,274040,1450570662,5.74919986725,29,29,3659559462.27
"('93',)",33.5312995911,1,0,1029.02955286,29,29,2,3.35312995911,29,13,3724598986.37,3724598986.49,3659559473.27,44.36829,-124.9528,0.0,34.0726483789,29,29,internal_timestamp,471.510009766,29,29,271148,1450570673,5.74980020523,29,29,3659559473.27
"('94',)",33.5307006836,1,0,1029.02337352,29,29,2,3.35307006836,29,13,3724598986.37,3724598986.49,3659559484.28,44.36829,-124.9528,0.0,34.0724142194,29,29,internal_timestamp,470.209991455,29,29,279459,1450570684,5.75,29,29,3659559484.28
"('95',)",33.5303993225,1,0,1029.01671846,29,29,2,3.35303993225,29,13,3724598986.37,3724598986.49,3659559495.28,44.36829,-124.9528,0.0,34.0722683222,29,29,internal_timestamp,468.799987793,29,29,276300,1450570695,5.75050020218,29,29,3659559495.28
"('96',)",33.5317993164,1,0,1029.00774096,29,29,2,3.35317993164,29,13,3724598986.37,3724598986.49,3659559506.28,44.36829,-124.9528,0.0,34.0710399717,29,29,internal_timestamp,467.160003662,29,29,282224,1450570706,5.75409984589,29,29,3659559506.28
"('97',)",33.53099823,1,0,1029.00033152,29,29,2,3.353099823,29,13,3724598986.37,3724598986.49,3659559517.28,44.36829,-124.9528,0.0,34.0712583735,29,29,internal_timestamp,465.5,29,29,277050,1450570717,5.75379991531,29,29,3659559517.28
"('98',)",33.5306015015,1,0,1028.99323832,29,29,2,3.35306015015,29,13,3724598986.37,3724598986.49,3659559528.29,44.36829,-124.9528,0.0,34.0708238808,29,29,internal_timestamp,464.049987793,29,29,286211,1450570728,5.75449991226,29,29,3659559528.29
"('99',)",33.5303993225,1,0,1028.98683098,29,29,2,3.35303993225,29,13,3724598986.37,3724598986.49,3659559539.28,44.36829,-124.9528,0.0,34.0706602938,29,29,internal_timestamp,462.700012207,29,29,282835,1450570739,5.75509977341,29,29,3659559539.28
"('100',)",33.529800415,1,0,1028.98005365,29,29,2,3.3529800415,29,13,3724598986.37,3724598986.49,3659559550.28,44.36829,-124.9528,0.0,34.0703846887,29,29,internal_timestamp,461.279998779,29,29,279314,1450570750,5.75540018082,29,29,3659559550.28
"('101',)",33.5321998596,1,0,1028.97180347,29,29,2,3.35321998596,29,13,3724598986.37,3724598986.49,3659559561.29,44.36829,-124.9528,0.0,34.0693005145,29,29,internal_timestamp,459.799987793,29,29,286910,1450570761,5.75990009308,29,29,3659559561.29
"('102',)",33.5603981018,1,0,1028.95410962,29,29,2,3.35603981018,29,13,3724598986.37,3724598986.49,3659559572.28,44.36829,-124.9528,0.0,34.0618076514,29,29,internal_timestamp,458.390014648,29,29,282751,1450570772,5.79969978333,29,29,3659559572.28
"('103',)",33.576499939,1,0,1028.94348354,29,29,2,3.3576499939,29,13,3724598986.37,3724598986.49,3659559583.29,44.36829,-124.9528,0.0,34.0596226056,29,29,internal_timestamp,457.059997559,29,29,289906,1450570783,5.82060003281,29,29,3659559583.29
"('104',)",33.5834999084,1,0,1028.93660688,29,29,2,3.35834999084,29,13,3724598986.37,3724598986.49,3659559594.29,44.36829,-124.9528,0.0,34.0599230597,29,29,internal_timestamp,455.75,29,29,285257,1450570794,5.82880020142,29,29,3659559594.29
"('105',)",33.5882987976,1,0,1028.9307443,29,29,2,3.35882987976,29,13,3724598986.37,3724598986.49,3659559605.29,44.36829,-124.9528,0.0,34.0599539146,29,29,internal_timestamp,454.640014648,29,29,293646,1450570805,5.83470010757,29,29,3659559605.29
"('106',)",33.5929985046,1,0,1028.92379326,29,29,2,3.35929985046,29,13,3724598986.37,3724598986.49,3659559616.29,44.36829,-124.9528,0.0,34.0601016797,29,29,internal_timestamp,453.269989014,29,29,290663,1450570816,5.84049987793,29,29,3659559616.29
"('107',)",33.6138000488,1,0,1028.90906125,29,29,2,3.36138000488,29,13,3724598986.37,3724598986.49,3659559627.29,44.36829,-124.9528,0.0,34.0554983033,29,29,internal_timestamp,451.690002441,29,29,286911,1450570827,5.86920022964,29,29,3659559627.29
"('108',)",33.6562995911,1,0,1028.88720832,29,29,2,3.36562995911,29,29,3724598986.37,3724598986.49,3659559638.3,44.36829,-124.9528,0.0,34.0474947617,29,29,internal_timestamp,449.959991455,29,29,295718,1450570838,5.92570018768,29,29,3659559638.3
"('109',)",33.6693992615,1,0,1028.87594718,29,29,2,3.36693992615,29,29,3724598986.37,3724598986.49,3659559649.29,44.36829,-124.9528,0.0,34.0471273751,29,29,internal_timestamp,448.040008545,29,29,291377,1450570849,5.94169998169,29,29,3659559649.29
"('110',)",33.6771011353,1,0,1028.86609142,29,29,2,3.36771011353,29,29,3724598986.37,3724598986.49,3659559660.3,44.36829,-124.9528,0.0,34.0472972039,29,29,internal_timestamp,446.140014648,29,29,298861,1450570860,5.95109987259,29,29,3659559660.3
"('111',)",33.685798645,1,0,1028.85667006,29,29,2,3.3685798645,29,29,3724598986.37,3724598986.49,3659559671.3,44.36829,-124.9528,0.0,34.0466383905,29,29,internal_timestamp,444.529998779,29,29,296928,1450570871,5.96229982376,29,29,3659559671.3
"('112',)",33.6864013672,1,0,1028.85032125,29,29,2,3.36864013672,29,29,3724598986.37,3724598986.49,3659559682.3,44.36829,-124.9528,0.0,34.0471223267,29,29,internal_timestamp,443.089996338,29,29,302870,1450570882,5.96320009232,29,29,3659559682.3
"('113',)",33.6875991821,1,0,1028.84221438,29,29,2,3.36875991821,29,29,3724598986.37,3724598986.49,3659559693.3,44.36829,-124.9528,0.0,34.0461006834,29,29,internal_timestamp,441.589996338,29,29,298182,1450570893,5.96630001068,29,29,3659559693.3
"('114',)",33.7027015686,1,0,1028.83178406,29,29,2,3.37027015686,29,29,3724598986.37,3724598986.49,3659559704.3,44.36829,-124.9528,0.0,34.0446453366,29,29,internal_timestamp,440.130004883,29,29,303354,1450570904,5.98540019989,29,29,3659559704.3
"('115',)",33.7373008728,1,0,1028.81472878,29,29,2,3.37373008728,29,29,3724598986.37,3724598986.49,3659559715.3,44.36829,-124.9528,0.0,34.0380165113,29,29,internal_timestamp,438.910003662,29,29,298938,1450570915,6.0314002037,29,29,3659559715.3
"('116',)",33.7640991211,1,0,1028.80399136,29,29,2,3.37640991211,29,29,3724598986.37,3724598986.49,3659559726.31,44.36829,-124.9528,0.0,34.0366082783,29,29,internal_timestamp,437.760009766,29,29,307619,1450570926,6.06339979172,29,29,3659559726.31
"('117',)",33.7887992859,1,0,1028.79312728,29,29,2,3.37887992859,29,29,3724598986.37,3724598986.49,3659559737.3,44.36829,-124.9528,0.0,34.0345231914,29,29,internal_timestamp,436.649993896,29,29,302865,1450570937,6.0936999321,29,29,3659559737.3
"('118',)",33.8036994934,1,0,1028.7870391,29,29,2,3.38036994934,29,29,3724598986.37,3724598986.49,3659559748.3,44.36829,-124.9528,0.0,34.0352867975,29,29,internal_timestamp,435.679992676,29,29,300318,1450570948,6.11009979248,29,29,3659559748.3
"('119',)",33.8069000244,1,0,1028.78257765,29,29,2,3.38069000244,29,29,3724598986.37,3724598986.49,3659559759.3,44.36829,-124.9528,0.0,34.0356219412,29,29,internal_timestamp,434.760009766,29,29,304755,1450570959,6.11380004883,29,29,3659559759.3
"('120',)",33.818901062,1,0,1028.77553492,29,29,2,3.3818901062,29,29,3724598986.37,3724598986.49,3659559770.31,44.36829,-124.9528,0.0,34.0347226474,29,29,internal_timestamp,433.820007324,29,29,310336,1450570970,6.12860012054,29,29,3659559770.31
"('121',)",33.8395996094,1,0,1028.76578036,29,29,2,3.38395996094,29,29,3724598986.37,3724598986.49,3659559781.31,44.36829,-124.9528,0.0,34.0325860618,29,29,internal_timestamp,432.829986572,29,29,306437,1450570981,6.15439987183,29,29,3659559781.31
"('122',)",33.8630981445,1,0,1028.75582542,29,29,2,3.38630981445,29,29,3724598986.37,3724598986.49,3659559792.31,44.36829,-124.9528,0.0,34.0321135463,29,29,internal_timestamp,431.559997559,29,29,310333,1450570992,6.18179988861,29,29,3659559792.31
"('123',)",33.8791999817,1,0,1028.74858822,29,29,2,3.38791999817,29,29,3724598986.37,3724598986.49,3659559803.31,44.36829,-124.9528,0.0,34.0322482427,29,29,internal_timestamp,430.510009766,29,29,305160,1450571003,6.20020008087,29,29,3659559803.31
"('124',)",33.8905982971,1,0,1028.74193764,29,29,2,3.38905982971,29,29,3724598986.37,3724598986.5,3659559814.31,44.36829,-124.9528,0.0,34.0318843806,29,29,internal_timestamp,429.529998779,29,29,312330,1450571014,6.21379995346,29,29,3659559814.31
"('125',)",33.8991012573,1,0,1028.73713685,29,29,2,3.38991012573,29,29,3724598986.37,3724598986.5,3659559825.31,44.36829,-124.9528,0.0,34.0326371605,29,29,internal_timestamp,428.630004883,29,29,306248,1450571025,6.22300004959,29,29,3659559825.31
"('126',)",33.9127006531,1,0,1028.72920079,29,29,2,3.39127006531,29,29,3724598986.37,3724598986.5,3659559836.31,44.36829,-124.9528,0.0,34.0320071428,29,29,internal_timestamp,427.5,29,29,313821,1450571036,6.23939990997,29,29,3659559836.31
"('127',)",33.9140014648,1,0,1028.72349059,29,29,2,3.39140014648,29,29,3724598986.37,3724598986.5,3659559847.31,44.36829,-124.9528,0.0,34.0324881992,29,29,internal_timestamp,426.220001221,29,29,309489,1450571047,6.24100017548,29,29,3659559847.31
"('128',)",33.9235992432,1,0,1028.71567041,29,29,2,3.39235992432,29,29,3724598986.37,3724598986.5,3659559858.32,44.36829,-124.9528,0.0,34.0317198851,29,29,internal_timestamp,425.010009766,29,29,316365,1450571058,6.25309991837,29,29,3659559858.32
"('129',)",33.9303016663,1,0,1028.70938383,29,29,2,3.39303016663,29,29,3724598986.37,3724598986.5,3659559869.31,44.36829,-124.9528,0.0,34.0317752191,29,29,internal_timestamp,423.869995117,29,29,313909,1450571069,6.26109981537,29,29,3659559869.31
"('130',)",33.9323005676,1,0,1028.70410311,29,29,2,3.39323005676,29,29,3724598986.37,3724598986.5,3659559880.32,44.36829,-124.9528,0.0,34.0317307364,29,29,internal_timestamp,422.809997559,29,29,321521,1450571080,6.26389980316,29,29,3659559880.32
"('131',)",33.9347991943,1,0,1028.69947031,29,29,2,3.39347991943,29,29,3724598986.37,3724598986.5,3659559891.32,44.36829,-124.9528,0.0,34.032218743,29,29,internal_timestamp,421.799987793,29,29,318187,1450571091,6.26669979095,29,29,3659559891.32
"('132',)",33.9432983398,1,0,1028.69187447,29,29,2,3.39432983398,29,29,3724598986.37,3724598986.5,3659559902.32,44.36829,-124.9528,0.0,34.0308575781,29,29,internal_timestamp,420.720001221,29,29,323981,1450571102,6.27810001373,29,29,3659559902.32
"('133',)",33.9490013123,1,0,1028.68553131,29,29,2,3.39490013123,29,29,3724598986.37,3724598986.5,3659559913.32,44.36829,-124.9528,0.0,34.030585264,29,29,internal_timestamp,419.600006104,29,29,318834,1450571113,6.28529977798,29,29,3659559913.32
"('134',)",33.954498291,1,0,1028.67954331,29,29,2,3.3954498291,29,29,3724598986.37,3724598986.5,3659559924.32,44.36829,-124.9528,0.0,34.0304616734,29,29,internal_timestamp,418.519989014,29,29,316854,1450571124,6.2920999527,29,29,3659559924.32
"('135',)",33.9569015503,1,0,1028.6742135,29,29,2,3.39569015503,29,29,3724598986.37,3724598986.5,3659559935.33,44.36829,-124.9528,0.0,34.0305828778,29,29,internal_timestamp,417.429992676,29,29,326205,1450571135,6.29519987106,29,29,3659559935.33
"('136',)",33.9602012634,1,0,1028.66856256,29,29,2,3.39602012634,29,29,3724598986.37,3724598986.5,3659559946.32,44.36829,-124.9528,0.0,34.0305068723,29,29,internal_timestamp,416.339996338,29,29,322338,1450571146,6.29949998856,29,29,3659559946.32
"('137',)",33.9631004333,1,0,1028.66361789,29,29,2,3.39631004333,29,29,3724598986.37,3724598986.51,3659559957.32,44.36829,-124.9528,0.0,34.0305240492,29,29,internal_timestamp,415.369995117,29,29,317115,1450571157,6.30319976807,29,29,3659559957.32
"('138',)",33.9676017761,1,0,1028.65685587,29,29,2,3.39676017761,29,29,3724598986.37,3724598986.51,3659559968.32,44.36829,-124.9528,0.0,34.0300515832,29,29,internal_timestamp,414.160003662,29,29,323854,1450571168,6.30929994583,29,29,3659559968.32
"('139',)",33.9860992432,1,0,1028.64485654,29,29,2,3.39860992432,29,29,3724598986.37,3724598986.51,3659559979.32,44.36829,-124.9528,0.0,34.0282215906,29,29,internal_timestamp,412.559997559,29,29,319664,1450571179,6.33260011673,29,29,3659559979.32
"('140',)",33.9930992126,1,0,1028.63492035,29,29,2,3.39930992126,29,29,3724598986.37,3724598986.51,3659559990.33,44.36829,-124.9528,0.0,34.0274025715,29,29,internal_timestamp,410.820007324,29,29,325500,1450571190,6.34210014343,29,29,3659559990.33
"('141',)",34.0317993164,1,0,1028.61708248,29,29,2,3.40317993164,29,29,3724598986.37,3724598986.51,3659560001.32,44.36829,-124.9528,0.0,34.0221088147,29,29,internal_timestamp,409.329986572,29,29,323615,1450571201,6.39139986038,29,29,3659560001.32
"('142',)",34.0368003845,1,0,1028.61057303,29,29,2,3.40368003845,29,29,3724598986.37,3724598986.51,3659560012.33,44.36829,-124.9528,0.0,34.0232010356,29,29,internal_timestamp,407.880004883,29,29,329179,1450571212,6.39659976959,29,29,3659560012.33
"('143',)",34.038898468,1,0,1028.60332542,29,29,2,3.4038898468,29,29,3724598986.37,3724598986.51,3659560023.33,44.36829,-124.9528,0.0,34.02361189,29,29,internal_timestamp,406.309997559,29,29,334500,1450571223,6.39930009842,29,29,3659560023.33
"('144',)",34.0401000977,1,0,1028.59654252,29,29,2,3.40401000977,29,29,3724598986.37,3724598986.51,3659560034.33,44.36829,-124.9528,0.0,34.0244242856,29,29,internal_timestamp,404.730010986,29,29,328922,1450571234,6.40059995651,29,29,3659560034.33
"('145',)",34.0429000854,1,0,1028.58788059,29,29,2,3.40429000854,29,29,3724598986.37,3724598986.51,3659560045.33,44.36829,-124.9528,0.0,34.0234276242,29,29,internal_timestamp,403.160003662,29,29,334408,1450571245,6.40549993515,29,29,3659560045.33
"('146',)",34.0513000488,1,0,1028.57853826,29,29,2,3.40513000488,29,29,3724598986.37,3724598986.51,3659560056.33,44.36829,-124.9528,0.0,34.0232404586,29,29,internal_timestamp,401.470001221,29,29,329757,1450571256,6.41590023041,29,29,3659560056.33
"('147',)",34.0612983704,1,0,1028.56844028,29,29,2,3.40612983704,29,29,3724598986.37,3724598986.51,3659560067.33,44.36829,-124.9528,0.0,34.0221049463,29,29,internal_timestamp,399.859985352,29,29,334450,1450571267,6.42899990082,29,29,3659560067.33
"('148',)",34.0675010681,1,0,1028.55962975,29,29,2,3.40675010681,29,13,3724598986.37,3724598986.51,3659560078.34,44.36829,-124.9528,0.0,34.0222744836,29,29,internal_timestamp,398.140014648,29,29,339936,1450571278,6.43660020828,29,29,3659560078.34
"('149',)",34.0694999695,1,0,1028.55198219,29,29,2,3.40694999695,29,13,3724598986.37,3724598986.51,3659560089.34,44.36829,-124.9528,0.0,34.0223908663,29,29,internal_timestamp,396.540008545,29,29,335781,1450571289,6.43949985504,29,29,3659560089.34
"('150',)",34.0770988464,1,0,1028.54350561,29,29,2,3.40770988464,29,13,3724598986.37,3724598986.51,3659560100.34,44.36829,-124.9528,0.0,34.0219005883,29,29,internal_timestamp,395.070007324,29,29,340826,1450571300,6.44920015335,29,29,3659560100.34
"('151',)",34.0901985168,1,0,1028.53238508,29,29,2,3.40901985168,29,13,3724598986.37,3724598986.51,3659560111.34,44.36829,-124.9528,0.0,34.0196835082,29,29,internal_timestamp,393.559997559,29,29,335402,1450571311,6.46680021286,29,29,3659560111.34
"('152',)",34.1165008545,1,0,1028.51914599,29,29,2,3.41165008545,29,13,3724598986.37,3724598986.51,3659560122.34,44.36829,-124.9528,0.0,34.017406321,29,29,internal_timestamp,392.049987793,29,29,340425,1450571322,6.49919986725,29,29,3659560122.34
"('153',)",34.1230010986,1,0,1028.50989627,29,29,2,3.41230010986,29,13,3724598986.37,3724598986.51,3659560133.35,44.36829,-124.9528,0.0,34.0165528803,29,29,internal_timestamp,390.450012207,29,29,346051,1450571333,6.50810003281,29,29,3659560133.35
"('154',)",34.1297988892,1,0,1028.50113922,29,29,2,3.41297988892,29,13,3724598986.37,3724598986.51,3659560144.34,44.36829,-124.9528,0.0,34.0163317469,29,29,internal_timestamp,388.839996338,29,29,342228,1450571344,6.51669979095,29,29,3659560144.34
"('155',)",34.1381988525,1,0,1028.49172567,29,29,2,3.41381988525,29,13,3724598986.37,3724598986.51,3659560155.34,44.36829,-124.9528,0.0,34.0159239094,29,29,internal_timestamp,387.179992676,29,29,338951,1450571355,6.52729988098,29,29,3659560155.34
"('156',)",34.1413002014,1,0,1028.48461132,29,29,2,3.41413002014,29,13,3724598986.37,3724598986.51,3659560166.35,44.36829,-124.9528,0.0,34.0160991333,29,29,internal_timestamp,385.720001221,29,29,347148,1450571366,6.5313000679,29,29,3659560166.35
"('157',)",34.143901825,1,0,1028.47800023,29,29,2,3.4143901825,29,13,3724598986.37,3724598986.51,3659560177.34,44.36829,-124.9528,0.0,34.0163818679,29,29,internal_timestamp,384.329986572,29,29,343612,1450571377,6.53459978104,29,29,3659560177.34
"('158',)",34.1435012817,1,0,1028.47178562,29,29,2,3.41435012817,29,13,3724598986.37,3724598986.51,3659560188.34,44.36829,-124.9528,0.0,34.0168367604,29,29,internal_timestamp,382.890014648,29,29,340293,1450571388,6.53439998627,29,29,3659560188.34
"('159',)",34.150100708,1,0,1028.46241133,29,29,2,3.4150100708,29,13,3724598986.37,3724598986.51,3659560199.35,44.36829,-124.9528,0.0,34.0155664821,29,29,internal_timestamp,381.350006104,29,29,346769,1450571399,6.54379987717,29,29,3659560199.35
"('160',)",34.1525993347,1,0,1028.45456965,29,29,2,3.41525993347,29,13,3724598986.37,3724598986.52,3659560210.35,44.36829,-124.9528,0.0,34.0152074654,29,29,internal_timestamp,379.820007324,29,29,352237,1450571410,6.54769992828,29,29,3659560210.35
"('161',)",34.1520996094,1,0,1028.44727257,29,29,2,3.41520996094,29,13,3724598986.37,3724598986.52,3659560221.35,44.36829,-124.9528,0.0,34.0146794931,29,29,internal_timestamp,378.339996338,29,29,346956,1450571421,6.54839992523,29,29,3659560221.35
"('162',)",34.1577987671,1,0,1028.43715846,29,29,2,3.41577987671,29,13,3724598986.37,3724598986.52,3659560232.35,44.36829,-124.9528,0.0,34.0118582844,29,29,internal_timestamp,376.920013428,29,29,354156,1450571432,6.55830001831,29,29,3659560232.35
"('163',)",34.1619987488,1,0,1028.43055108,29,29,2,3.41619987488,29,13,3724598986.37,3724598986.52,3659560243.35,44.36829,-124.9528,0.0,34.0117631387,29,29,internal_timestamp,375.660003662,29,29,350739,1450571443,6.56370019913,29,29,3659560243.35
"('164',)",34.1660995483,1,0,1028.42502133,29,29,2,3.41660995483,29,13,3724598986.37,3724598986.52,3659560254.39,44.36829,-124.9528,0.0,34.0124118794,29,29,internal_timestamp,374.480010986,29,29,385437,1450571454,6.56820011139,29,29,3659560254.39
"('165',)",34.1692008972,1,0,1028.41770445,29,29,2,3.41692008972,29,13,3724598986.37,3724598986.52,3659560265.35,44.36829,-124.9528,0.0,34.0104137337,29,29,internal_timestamp,373.410003662,29,29,349642,1450571465,6.57420015335,29,29,3659560265.35
"('166',)",34.1721992493,1,0,1028.41176969,29,29,2,3.41721992493,29,13,3724598986.37,3724598986.52,3659560276.36,44.36829,-124.9528,0.0,34.009888415,29,29,internal_timestamp,372.339996338,29,29,358452,1450571476,6.57859992981,29,29,3659560276.36
"('167',)",34.167301178,1,0,1028.40681115,29,29,2,3.4167301178,29,13,3724598986.37,3724598986.52,3659560287.37,44.36829,-124.9528,0.0,34.0088324538,29,29,internal_timestamp,371.320007324,29,29,365885,1450571487,6.57469987869,29,29,3659560287.37
"('168',)",34.1669006348,1,0,1028.40217913,29,29,2,3.41669006348,29,13,3724598986.37,3724598986.52,3659560298.36,44.36829,-124.9528,0.0,34.0083357397,29,29,internal_timestamp,370.410003662,29,29,357033,1450571498,6.57520008087,29,29,3659560298.36
"('169',)",34.160900116,1,0,1028.39652322,29,29,2,3.4160900116,29,13,3724598986.37,3724598986.52,3659560309.35,44.36829,-124.9528,0.0,34.0055901657,29,29,internal_timestamp,369.540008545,29,29,354213,1450571509,6.57170009613,29,29,3659560309.35
"('170',)",34.1613006592,1,0,1028.39219666,29,29,2,3.41613006592,29,13,3724598986.37,3724598986.52,3659560320.36,44.36829,-124.9528,0.0,34.005257093,29,29,internal_timestamp,368.690002441,29,29,361965,1450571520,6.57289981842,29,29,3659560320.36
"('171',)",34.1643981934,1,0,1028.38739654,29,29,2,3.41643981934,29,13,3724598986.37,3724598986.52,3659560331.36,44.36829,-124.9528,0.0,34.0052695117,29,29,internal_timestamp,367.760009766,29,29,358537,1450571531,6.57679986954,29,29,3659560331.36
"('172',)",34.1683006287,1,0,1028.38122081,29,29,2,3.41683006287,29,13,3724598986.37,3724598986.52,3659560342.36,44.36829,-124.9528,0.0,34.0044363657,29,29,internal_timestamp,366.730010986,29,29,364438,1450571542,6.58249998093,29,29,3659560342.36
"('173',)",34.1553993225,1,0,1028.37309141,29,29,2,3.41553993225,29,13,3724598986.37,3724598986.52,3659560353.36,44.36829,-124.9528,0.0,33.9994664077,29,29,internal_timestamp,365.540008545,29,29,360359,1450571553,6.57369995117,29,29,3659560353.36
"('174',)",34.1654014587,1,0,1028.3651183,29,29,2,3.41654014587,29,13,3724598986.37,3724598986.52,3659560364.37,44.36829,-124.9528,0.0,33.9991787194,29,29,internal_timestamp,364.220001221,29,29,367423,1450571564,6.5858001709,29,29,3659560364.37
"('175',)",34.1833992004,1,0,1028.35509473,29,29,2,3.41833992004,29,13,3724598986.37,3724598986.52,3659560375.36,44.36829,-124.9528,0.0,33.99933497,29,29,internal_timestamp,362.640014648,29,29,361907,1450571575,6.60650014877,29,29,3659560375.36
"('176',)",34.1929016113,1,0,1028.34633838,29,29,2,3.41929016113,29,13,3724598986.37,3724598986.52,3659560386.37,44.36829,-124.9528,0.0,34.0001774113,29,29,internal_timestamp,360.910003662,29,29,369407,1450571586,6.61709976196,29,29,3659560386.37
"('177',)",34.1932983398,1,0,1028.33793466,29,29,2,3.41932983398,29,13,3724598986.37,3724598986.52,3659560397.36,44.36829,-124.9528,0.0,33.9980073458,29,29,internal_timestamp,359.549987793,29,29,364965,1450571597,6.62039995193,29,29,3659560397.36
"('178',)",34.1990013123,1,0,1028.32962141,29,29,2,3.41990013123,29,13,3724598986.37,3724598986.52,3659560408.37,44.36829,-124.9528,0.0,33.9966302594,29,29,internal_timestamp,358.230010986,29,29,371829,1450571608,6.62879991531,29,29,3659560408.37
"('179',)",34.1995010376,1,0,1028.32298269,29,29,2,3.41995010376,29,13,3724598986.37,3724598986.52,3659560419.38,44.36829,-124.9528,0.0,33.9954773986,29,29,internal_timestamp,357.049987793,29,29,375648,1450571619,6.63110017776,29,29,3659560419.38
"('180',)",34.2019996643,1,0,1028.3169094,29,29,2,3.42019996643,29,13,3724598986.37,3724598986.52,3659560430.37,44.36829,-124.9528,0.0,33.9955722853,29,29,internal_timestamp,355.809997559,29,29,366771,1450571630,6.6343998909,29,29,3659560430.37
"('181',)",34.2025985718,1,0,1028.3113178,29,29,2,3.42025985718,29,13,3724598986.37,3724598986.52,3659560441.37,44.36829,-124.9528,0.0,33.9955144411,29,29,internal_timestamp,354.640014648,29,29,372900,1450571641,6.63570022583,29,29,3659560441.37
