obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('7964',)",3772468458.31,14,4.09605979919,3779218469.8,3779218540.99,3772468458.31,0.0,internal_timestamp,4.98299980164,1563479658.31,31.5986003876,0,16.9836006165,1022.93784859,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7965',)",3772468458.37,14,4.09609985352,3779218469.8,3779218540.99,3772468458.37,0.0,internal_timestamp,4.96899986267,1563479658.37,31.5981006622,0,16.9848003387,1022.93712551,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7966',)",3772468458.44,14,4.09604978561,3779218469.8,3779218540.99,3772468458.44,0.0,internal_timestamp,4.95699977875,1563479658.44,31.5976009369,0,16.9848003387,1022.93668946,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7967',)",3772468458.5,14,4.09587001801,3779218469.8,3779218540.99,3772468458.5,0.0,internal_timestamp,4.94099998474,1563479658.5,31.5972003937,0,16.983499527,1022.93661332,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7968',)",3772468458.56,14,4.0956401825,3779218469.8,3779218540.99,3772468458.56,0.0,internal_timestamp,4.92600011826,1563479658.56,31.5967006683,0,16.9815998077,1022.93660444,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7969',)",3772468458.62,14,4.09544992447,3779218469.8,3779218540.99,3772468458.62,0.0,internal_timestamp,4.91400003433,1563479658.62,31.596200943,0,16.9801006317,1022.93651594,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7970',)",3772468458.68,14,4.09534978867,3779218469.8,3779218540.99,3772468458.68,0.0,internal_timestamp,4.90000009537,1563479658.68,31.5958995819,0,16.9792995453,1022.93640875,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7971',)",3772468458.75,14,4.09533023834,3779218469.8,3779218540.99,3772468458.75,0.0,internal_timestamp,4.88700008392,1563479658.75,31.5958995819,0,16.9792003632,1022.93637421,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7972',)",3772468458.81,14,4.09536981583,3779218469.8,3779218540.99,3772468458.81,0.0,internal_timestamp,4.87300014496,1563479658.81,31.596200943,0,16.9792995453,1022.9365202,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7973',)",3772468458.87,14,4.09542989731,3779218469.8,3779218540.99,3772468458.87,0.0,internal_timestamp,4.85400009155,1563479658.87,31.5967006683,0,16.9794006348,1022.93679563,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7974',)",3772468458.94,14,4.09552001953,3779218469.8,3779218540.99,3772468458.94,0.0,internal_timestamp,4.83699989319,1563479658.94,31.5972995758,0,16.9796009064,1022.93713293,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7975',)",3772468459.0,14,4.09565019608,3779218469.8,3779218540.99,3772468459.0,0.0,internal_timestamp,4.82399988174,1563479659.0,31.5979003906,0,16.9801998138,1022.93739698,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7976',)",3772468459.06,14,4.09577989578,3779218469.8,3779218540.99,3772468459.06,0.0,internal_timestamp,4.8140001297,1563479659.06,31.5983009338,0,16.9811000824,1022.93745096,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7977',)",3772468459.12,14,4.09588003159,3779218469.8,3779218540.99,3772468459.12,0.0,internal_timestamp,4.79600000381,1563479659.12,31.5983009338,0,16.9820995331,1022.93713959,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7978',)",3772468459.19,14,4.09596014023,3779218469.8,3779218540.99,3772468459.19,0.0,internal_timestamp,4.77699995041,1563479659.19,31.598400116,0,16.9829998016,1022.93692279,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7979',)",3772468459.25,14,4.09602022171,3779218469.8,3779218540.99,3772468459.25,0.0,internal_timestamp,4.75899982452,1563479659.25,31.5983009338,0,16.9836997986,1022.93660483,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7980',)",3772468459.31,14,4.09605979919,3779218469.8,3779218540.99,3772468459.31,0.0,internal_timestamp,4.74399995804,1563479659.31,31.5981998444,0,16.9843006134,1022.93632168,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7981',)",3772468459.38,14,4.09605979919,3779218469.8,3779218540.99,3772468459.38,0.0,internal_timestamp,4.73000001907,1563479659.38,31.5981006622,0,16.984500885,1022.93613728,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7982',)",3772468459.44,14,4.09604978561,3779218469.8,3779218540.99,3772468459.44,0.0,internal_timestamp,4.71299982071,1563479659.44,31.5979003906,0,16.9846000671,1022.93588558,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7983',)",3772468459.5,14,4.09602022171,3779218469.8,3779218540.99,3772468459.5,0.0,internal_timestamp,4.6970000267,1563479659.5,31.5976009369,0,16.9846992493,1022.9355623,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7984',)",3772468459.56,14,4.09599018097,3779218469.8,3779218540.99,3772468459.56,0.0,internal_timestamp,4.68200016022,1563479659.56,31.5972003937,0,16.9846992493,1022.93518898,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7985',)",3772468459.63,14,4.09596014023,3779218469.8,3779218540.99,3772468459.63,0.0,internal_timestamp,4.66400003433,1563479659.63,31.5970993042,0,16.9846992493,1022.93503186,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7986',)",3772468459.68,14,4.09595012665,3779218469.8,3779218540.99,3772468459.68,0.0,internal_timestamp,4.64599990845,1563479659.68,31.5972995758,0,16.9843006134,1022.9351981,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7987',)",3772468459.75,14,4.09594011307,3779218469.8,3779218540.99,3772468459.75,0.0,internal_timestamp,4.632999897,1563479659.75,31.597700119,0,16.9838008881,1022.93556338,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7988',)",3772468459.81,14,4.09594011307,3779218469.8,3779218540.99,3772468459.81,0.0,internal_timestamp,4.617000103,1563479659.81,31.5981006622,0,16.9832000732,1022.93593881,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7989',)",3772468459.87,14,4.09590005875,3779218469.8,3779218540.99,3772468459.87,0.0,internal_timestamp,4.59999990463,1563479659.87,31.5983009338,0,16.9825992584,1022.93615635,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7990',)",3772468459.94,14,4.09582996368,3779218469.8,3779218540.99,3772468459.94,0.0,internal_timestamp,4.57899999619,1563479659.94,31.5979003906,0,16.9822006226,1022.93584889,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7991',)",3772468460.0,14,4.09578990936,3779218469.8,3779218540.99,3772468460.0,0.0,internal_timestamp,4.56300020218,1563479660.0,31.5976009369,0,16.9822998047,1022.93552562,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7992',)",3772468460.06,14,4.09583997726,3779218469.8,3779218540.99,3772468460.06,0.0,internal_timestamp,4.54699993134,1563479660.06,31.5974998474,0,16.98279953,1022.93526148,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7993',)",3772468460.12,14,4.09594011307,3779218469.8,3779218541.0,3772468460.12,0.0,internal_timestamp,4.52799987793,1563479660.12,31.5976009369,0,16.9839000702,1022.93499971,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7994',)",3772468460.19,14,4.09604978561,3779218469.8,3779218541.0,3772468460.19,0.0,internal_timestamp,4.51300001144,1563479660.19,31.5976009369,0,16.9850006104,1022.93467816,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7995',)",3772468460.25,14,4.0961098671,3779218469.8,3779218541.0,3772468460.25,0.0,internal_timestamp,4.49700021744,1563479660.25,31.5974998474,0,16.9857997894,1022.93434458,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7996',)",3772468460.31,14,4.09611988068,3779218469.8,3779218541.0,3772468460.31,0.0,internal_timestamp,4.47800016403,1563479660.31,31.5972995758,0,16.9862003326,1022.93401415,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7997',)",3772468460.37,14,4.09609985352,3779218469.8,3779218541.0,3772468460.37,0.0,internal_timestamp,4.45900011063,1563479660.37,31.5970993042,0,16.9862995148,1022.9337536,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7998',)",3772468460.44,14,4.09609985352,3779218469.8,3779218541.0,3772468460.44,0.0,internal_timestamp,4.43800020218,1563479660.44,31.5970001221,0,16.9862995148,1022.93358466,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7999',)",3772468460.5,14,4.09613990784,3779218469.8,3779218541.0,3772468460.5,0.0,internal_timestamp,4.42000007629,1563479660.5,31.5972003937,0,16.9866008759,1022.9335886,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8000',)",3772468460.56,14,4.09623003006,3779218469.8,3779218541.0,3772468460.56,0.0,internal_timestamp,4.40500020981,1563479660.56,31.5974998474,0,16.9871997833,1022.93361282,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8001',)",3772468460.62,14,4.09633016586,3779218469.8,3779218541.0,3772468460.62,0.0,internal_timestamp,4.38500022888,1563479660.62,31.597700119,0,16.9880008698,1022.93349202,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8002',)",3772468460.69,14,4.09640979767,3779218469.8,3779218541.0,3772468460.69,0.0,internal_timestamp,4.36199998856,1563479660.69,31.5977993011,0,16.9888000488,1022.93328092,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8003',)",3772468460.75,14,4.09644985199,3779218469.8,3779218541.0,3772468460.75,0.0,internal_timestamp,4.34600019455,1563479660.75,31.5976009369,0,16.9895000458,1022.93289578,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8004',)",3772468460.81,14,4.09643983841,3779218469.8,3779218541.0,3772468460.81,0.0,internal_timestamp,4.32800006866,1563479660.81,31.5972003937,0,16.989900589,1022.93241629,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8005',)",3772468460.87,14,4.09641981125,3779218469.8,3779218541.0,3772468460.87,0.0,internal_timestamp,4.30700016022,1563479660.87,31.5970001221,0,16.9899997711,1022.93214689,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8006',)",3772468460.94,14,4.09640979767,3779218469.8,3779218541.0,3772468460.94,0.0,internal_timestamp,4.29199981689,1563479660.94,31.5969009399,0,16.9901008606,1022.93198106,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8007',)",3772468461.0,14,4.09639978409,3779218469.8,3779218541.0,3772468461.0,0.0,internal_timestamp,4.27500009537,1563479661.0,31.5969009399,0,16.9899997711,1022.93192927,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8008',)",3772468461.07,14,4.09637022018,3779218469.8,3779218541.0,3772468461.07,0.0,internal_timestamp,4.25899982452,1563479661.07,31.5967998505,0,16.9897003174,1022.93185045,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8009',)",3772468461.12,14,4.09634017944,3779218469.8,3779218541.0,3772468461.12,0.0,internal_timestamp,4.23699998856,1563479661.12,31.5969009399,0,16.9892997742,1022.93192344,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8010',)",3772468461.22,14,4.09630012512,3779218469.8,3779218541.0,3772468461.22,0.0,internal_timestamp,4.21700000763,1563479661.22,31.5969009399,1,16.9888000488,1022.93195082,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8011',)",3772468461.25,14,4.09627008438,3779218469.8,3779218541.0,3772468461.25,0.0,internal_timestamp,4.20100021362,1563479661.25,31.5970001221,0,16.9883995056,1022.9320489,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8012',)",3772468461.31,14,4.09627008438,3779218469.8,3779218541.0,3772468461.31,0.0,internal_timestamp,4.18499994278,1563479661.31,31.5972003937,0,16.988199234,1022.932178,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8013',)",3772468461.37,14,4.09627008438,3779218469.8,3779218541.0,3772468461.37,0.0,internal_timestamp,4.16900014877,1563479661.37,31.5972003937,0,16.988199234,1022.9321072,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8014',)",3772468461.44,14,4.09627008438,3779218469.8,3779218541.0,3772468461.44,0.0,internal_timestamp,4.15199995041,1563479661.44,31.5970993042,0,16.9883003235,1022.93193106,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8015',)",3772468461.5,14,4.0962600708,3779218469.8,3779218541.0,3772468461.5,0.0,internal_timestamp,4.13500022888,1563479661.5,31.5969009399,0,16.9883995056,1022.93168082,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8016',)",3772468461.56,14,4.09622001648,3779218469.8,3779218541.0,3772468461.56,0.0,internal_timestamp,4.11499977112,1563479661.56,31.5967998505,0,16.988199234,1022.93156128,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8017',)",3772468461.62,14,4.09613990784,3779218469.8,3779218541.0,3772468461.62,0.0,internal_timestamp,4.10200023651,1563479661.62,31.5965995789,0,16.9876003265,1022.93148916,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8018',)",3772468461.69,14,4.09601020813,3779218469.8,3779218541.0,3772468461.69,0.0,internal_timestamp,4.08500003815,1563479661.69,31.596200943,0,16.9866008759,1022.9313402,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8019',)",3772468461.75,14,4.09587001801,3779218469.8,3779218541.0,3772468461.75,0.0,internal_timestamp,4.07399988174,1563479661.75,31.5960006714,0,16.9853000641,1022.93143966,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8020',)",3772468461.81,14,4.09574985504,3779218469.8,3779218541.0,3772468461.81,0.0,internal_timestamp,4.0609998703,1563479661.81,31.5960998535,0,16.9839992523,1022.93175973,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8021',)",3772468461.87,14,4.09568977356,3779218469.8,3779218541.0,3772468461.87,0.0,internal_timestamp,4.04400014877,1563479661.87,31.5963993073,0,16.98279953,1022.93219212,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8022',)",3772468461.94,14,4.09567022324,3779218469.8,3779218541.0,3772468461.94,0.0,internal_timestamp,4.03100013733,1563479661.94,31.5970001221,0,16.9818000793,1022.93282671,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8023',)",3772468462.0,14,4.09566020966,3779218469.8,3779218541.0,3772468462.0,0.0,internal_timestamp,4.01700019836,1563479662.0,31.5974998474,0,16.9810009003,1022.93333297,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8024',)",3772468462.06,14,4.09563016891,3779218469.8,3779218541.0,3772468462.06,0.0,internal_timestamp,4.00400018692,1563479662.06,31.5977993011,0,16.9804992676,1022.93362121,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8025',)",3772468462.12,14,4.09560012817,3779218469.8,3779218541.0,3772468462.12,0.0,internal_timestamp,3.99399995804,1563479662.12,31.5977993011,0,16.9801006317,1022.93366936,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8026',)",3772468462.26,14,4.09558010101,3779218469.8,3779218541.0,3772468462.26,0.0,internal_timestamp,3.98300004005,1563479662.26,31.5979003906,1,16.9797000885,1022.933791,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8027',)",3772468462.27,14,4.09555006027,3779218469.8,3779218541.0,3772468462.27,0.0,internal_timestamp,3.97499990463,1563479662.27,31.5979995728,0,16.9792995453,1022.93392445,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8028',)",3772468462.31,14,4.09553003311,3779218469.8,3779218541.01,3772468462.31,0.0,internal_timestamp,3.96000003815,1563479662.31,31.5981006622,0,16.9790000916,1022.93400495,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8029',)",3772468462.38,14,4.09549999237,3779218469.8,3779218541.01,3772468462.38,0.0,internal_timestamp,3.9509999752,1563479662.38,31.5981006622,0,16.9787006378,1022.93403453,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8030',)",3772468462.44,14,4.09546995163,3779218469.8,3779218541.01,3772468462.44,0.0,internal_timestamp,3.94000005722,1563479662.44,31.5981006622,0,16.9783992767,1022.9340557,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8031',)",3772468462.5,14,4.09543991089,3779218469.8,3779218541.01,3772468462.5,0.0,internal_timestamp,3.9279999733,1563479662.5,31.5979995728,0,16.9782009125,1022.93397111,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8032',)",3772468462.56,14,4.09542989731,3779218469.8,3779218541.01,3772468462.56,0.0,internal_timestamp,3.92000007629,1563479662.56,31.5979003906,0,16.978099823,1022.93388313,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8033',)",3772468462.62,14,4.09543991089,3779218469.8,3779218541.01,3772468462.62,0.0,internal_timestamp,3.91100001335,1563479662.62,31.5979003906,0,16.9783000946,1022.93379688,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8034',)",3772468462.69,14,4.09545993805,3779218469.8,3779218541.01,3772468462.69,0.0,internal_timestamp,3.90400004387,1563479662.69,31.5979003906,0,16.9785003662,1022.93371948,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8035',)",3772468462.75,14,4.09549999237,3779218469.8,3779218541.01,3772468462.75,0.0,internal_timestamp,3.8900001049,1563479662.75,31.5979003906,0,16.9787998199,1022.93358811,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8036',)",3772468462.81,14,4.09554004669,3779218469.8,3779218541.01,3772468462.81,0.0,internal_timestamp,3.87700009346,1563479662.81,31.5979995728,0,16.9792003632,1022.93351374,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8037',)",3772468462.87,14,4.09556007385,3779218469.8,3779218541.01,3772468462.87,0.0,internal_timestamp,3.87199997902,1563479662.87,31.5979003906,0,16.9794998169,1022.93334619,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8038',)",3772468462.94,14,4.09556007385,3779218469.8,3779218541.01,3772468462.94,0.0,internal_timestamp,3.867000103,1563479662.94,31.5979003906,0,16.9796009064,1022.93330063,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8039',)",3772468463.0,14,4.09555006027,3779218469.8,3779218541.01,3772468463.0,0.0,internal_timestamp,3.85800004005,1563479663.0,31.5977993011,0,16.9796009064,1022.93318333,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8040',)",3772468463.06,14,4.09554004669,3779218469.8,3779218541.01,3772468463.06,0.0,internal_timestamp,3.84800004959,1563479663.06,31.5979003906,0,16.9794006348,1022.93326297,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8041',)",3772468463.12,14,4.09554004669,3779218469.8,3779218541.01,3772468463.12,0.0,internal_timestamp,3.83899998665,1563479663.12,31.5979995728,0,16.9792003632,1022.93334557,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8042',)",3772468463.19,14,4.09555006027,3779218469.8,3779218541.01,3772468463.19,0.0,internal_timestamp,3.82899999619,1563479663.19,31.5981998444,0,16.9790992737,1022.93347822,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8043',)",3772468463.25,14,4.09556007385,3779218469.8,3779218541.01,3772468463.25,0.0,internal_timestamp,3.82100009918,1563479663.25,31.5981998444,0,16.9792003632,1022.93341938,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8044',)",3772468463.31,14,4.09557008743,3779218469.8,3779218541.01,3772468463.31,0.0,internal_timestamp,3.81699991226,1563479663.31,31.5981006622,0,16.9794998169,1022.93325626,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8045',)",3772468463.38,14,4.09557008743,3779218469.8,3779218541.01,3772468463.38,0.0,internal_timestamp,3.80800008774,1563479663.38,31.5979003906,0,16.9797000885,1022.93301653,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8046',)",3772468463.44,14,4.09557008743,3779218469.8,3779218541.01,3772468463.44,0.0,internal_timestamp,3.79999995232,1563479663.44,31.5979003906,0,16.9797992706,1022.93295813,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8047',)",3772468463.5,14,4.09556007385,3779218469.8,3779218541.01,3772468463.5,0.0,internal_timestamp,3.79299998283,1563479663.5,31.5977993011,0,16.9797992706,1022.93284969,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8048',)",3772468463.56,14,4.09556007385,3779218469.8,3779218541.01,3772468463.56,0.0,internal_timestamp,3.78200006485,1563479663.56,31.5977993011,0,16.9797992706,1022.93280101,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8049',)",3772468463.63,14,4.09557008743,3779218469.8,3779218541.01,3772468463.63,0.0,internal_timestamp,3.77500009537,1563479663.63,31.5977993011,0,16.9799003601,1022.9327466,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8050',)",3772468463.69,14,4.09558010101,3779218469.8,3779218541.01,3772468463.69,0.0,internal_timestamp,3.76900005341,1563479663.69,31.597700119,0,16.9801006317,1022.93259761,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8051',)",3772468463.75,14,4.09557008743,3779218469.8,3779218541.01,3772468463.75,0.0,internal_timestamp,3.76399993896,1563479663.75,31.5976009369,0,16.9803009033,1022.93245305,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8052',)",3772468463.81,14,4.09559011459,3779218469.8,3779218541.01,3772468463.81,0.0,internal_timestamp,3.75600004196,1563479663.81,31.5976009369,0,16.9804000854,1022.93239466,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8053',)",3772468463.87,14,4.09558010101,3779218469.8,3779218541.01,3772468463.87,0.0,internal_timestamp,3.74799990654,1563479663.87,31.5974998474,0,16.9804000854,1022.93228178,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8054',)",3772468463.94,14,4.09558010101,3779218469.8,3779218541.01,3772468463.94,0.0,internal_timestamp,3.742000103,1563479663.94,31.5974998474,0,16.9803009033,1022.93227822,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8055',)",3772468464.0,14,4.09558010101,3779218469.8,3779218541.01,3772468464.0,0.0,internal_timestamp,3.73699998856,1563479664.0,31.5976009369,0,16.9801998138,1022.932357,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8056',)",3772468464.06,14,4.09556007385,3779218469.8,3779218541.01,3772468464.06,0.0,internal_timestamp,3.72799992561,1563479664.06,31.5976009369,0,16.9799995422,1022.93236359,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8057',)",3772468464.12,14,4.09554004669,3779218469.8,3779218541.01,3772468464.12,0.0,internal_timestamp,3.72099995613,1563479664.12,31.5976009369,0,16.9799003601,1022.9323556,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8058',)",3772468464.19,14,4.09552001953,3779218469.8,3779218541.01,3772468464.19,0.0,internal_timestamp,3.71799993515,1563479664.19,31.5974998474,0,16.9797000885,1022.93231128,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8059',)",3772468464.25,14,4.09548997879,3779218469.8,3779218541.01,3772468464.25,0.0,internal_timestamp,3.71000003815,1563479664.25,31.5974998474,0,16.9794006348,1022.93234529,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8060',)",3772468464.31,14,4.09545993805,3779218469.8,3779218541.01,3772468464.31,0.0,internal_timestamp,3.70399999619,1563479664.31,31.5976009369,0,16.9790000916,1022.93248905,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8061',)",3772468464.37,14,4.09543991089,3779218469.8,3779218541.01,3772468464.37,0.0,internal_timestamp,3.69799995422,1563479664.37,31.597700119,0,16.9787006378,1022.93260792,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8062',)",3772468464.44,14,4.09541988373,3779218469.8,3779218541.01,3772468464.44,0.0,internal_timestamp,3.69099998474,1563479664.44,31.5977993011,0,16.9783992767,1022.9327228,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8063',)",3772468464.5,14,4.09540987015,3779218469.8,3779218541.02,3772468464.5,0.0,internal_timestamp,3.68799996376,1563479664.5,31.5977993011,0,16.9782009125,1022.9327555,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8064',)",3772468464.56,14,4.09541988373,3779218469.8,3779218541.02,3772468464.56,0.0,internal_timestamp,3.68600010872,1563479664.56,31.5977993011,0,16.9782009125,1022.93274665,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8065',)",3772468464.62,14,4.09543991089,3779218469.8,3779218541.02,3772468464.62,0.0,internal_timestamp,3.68000006676,1563479664.62,31.5979003906,0,16.9783992767,1022.93275159,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8066',)",3772468464.69,14,4.09546995163,3779218469.8,3779218541.02,3772468464.69,0.0,internal_timestamp,3.67300009727,1563479664.69,31.5979995728,0,16.9785995483,1022.93275019,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8067',)",3772468464.79,14,4.09548997879,3779218469.8,3779218541.02,3772468464.79,0.0,internal_timestamp,3.66499996185,1563479664.79,31.5979995728,1,16.9787998199,1022.93266837,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8068',)",3772468464.81,14,4.09549999237,3779218469.8,3779218541.02,3772468464.81,0.0,internal_timestamp,3.66100001335,1563479664.81,31.5979995728,0,16.9789009094,1022.93262723,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8069',)",3772468464.87,14,4.09548997879,3779218469.8,3779218541.02,3772468464.87,0.0,internal_timestamp,3.65599989891,1563479664.87,31.5981006622,0,16.9787006378,1022.93272899,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8070',)",3772468464.94,14,4.09544992447,3779218469.8,3779218541.02,3772468464.94,0.0,internal_timestamp,3.65100002289,1563479664.94,31.5981006622,0,16.9782009125,1022.9328227,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8071',)",3772468465.0,14,4.09538984299,3779218469.8,3779218541.02,3772468465.0,0.0,internal_timestamp,3.64199995995,1563479665.0,31.5981998444,0,16.9775009155,1022.93302113,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8072',)",3772468465.06,14,4.09533977509,3779218469.8,3779218541.02,3772468465.06,0.0,internal_timestamp,3.63400006294,1563479665.06,31.5983009338,0,16.9768009186,1022.93322544,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8073',)",3772468465.12,14,4.09528017044,3779218469.8,3779218540.96,3772468465.12,0.0,internal_timestamp,3.62800002098,1563479665.12,31.5981998444,0,16.9762001038,1022.93326067,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8074',)",3772468465.19,14,4.0952501297,3779218469.8,3779218540.96,3772468465.19,0.0,internal_timestamp,3.61999988556,1563479665.19,31.5983009338,0,16.9757995605,1022.93339556,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
