obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('10724',)",3.63209009171,29,13,1026.16458527,29,29,4,3716294556.45,3716294610.97,3692548670.03,44.6389,-124.2990333,0.0,internal_timestamp,68.8160018921,29,13,1483559870.03,33.5070991516,29,29,0,9.62959957123,29,29,3692548670.03
"('10725',)",3.63216996193,29,13,1026.16059087,29,13,4,3716294556.45,3716294610.97,3692548670.09,44.6389,-124.2990333,0.0,internal_timestamp,68.81300354,29,13,1483559870.09,33.5031013489,29,29,0,9.63479995728,29,29,3692548670.09
"('10726',)",3.63225007057,29,13,1026.15633582,29,13,4,3716294556.45,3716294610.97,3692548670.15,44.6389,-124.2990333,0.0,internal_timestamp,68.8160018921,29,13,1483559870.15,33.4987983704,29,29,0,9.64029979706,29,29,3692548670.15
"('10727',)",3.6323299408,29,13,1026.1527455,29,13,4,3716294556.45,3716294610.97,3692548670.22,44.6389,-124.2990333,0.0,internal_timestamp,68.8150024414,29,13,1483559870.22,33.4952011108,29,29,0,9.64500045776,29,29,3692548670.22
"('10728',)",3.63241004944,29,13,1026.15067393,29,13,4,3716294556.45,3716294610.97,3692548670.28,44.6389,-124.2990333,0.0,internal_timestamp,68.8160018921,29,29,1483559870.28,33.4931983948,29,29,0,9.64809989929,29,29,3692548670.28
"('10729',)",3.63247990608,29,13,1026.15020332,29,13,4,3716294556.45,3716294610.98,3692548670.34,44.6389,-124.2990333,0.0,internal_timestamp,68.8170013428,29,29,1483559870.34,33.4928016663,29,29,0,9.64910030365,29,29,3692548670.34
"('10730',)",3.6325199604,29,13,1026.15144987,29,13,4,3716294556.45,3716294610.98,3692548670.4,44.6389,-124.2990333,0.0,internal_timestamp,68.8180007935,29,29,1483559870.4,33.4942016602,29,29,0,9.6482000351,29,29,3692548670.4
"('10731',)",3.63255000114,29,13,1026.15369626,29,13,4,3716294556.45,3716294610.98,3692548670.47,44.6389,-124.2990333,0.0,internal_timestamp,68.8199996948,29,29,1483559870.47,33.4966011047,29,29,0,9.64599990845,29,29,3692548670.47
"('10732',)",3.63257002831,29,13,1026.15529084,29,13,4,3716294556.45,3716294610.98,3692548670.53,44.6389,-124.2990333,0.0,internal_timestamp,68.8209991455,29,29,1483559870.53,33.498298645,29,29,0,9.64439964294,29,29,3692548670.53
"('10733',)",3.63261008263,29,13,1026.15513975,29,13,4,3716294556.45,3716294610.98,3692548670.59,44.6389,-124.2990333,0.0,internal_timestamp,68.8229980469,29,29,1483559870.59,33.4981994629,29,29,0,9.64490032196,29,29,3692548670.59
"('10734',)",3.63264989853,29,13,1026.15278221,29,13,4,3716294556.45,3716294610.98,3692548670.65,44.6389,-124.2990333,0.0,internal_timestamp,68.8219985962,29,29,1483559870.65,33.4958000183,29,29,0,9.64780044556,29,29,3692548670.65
"('10735',)",3.63268995285,29,13,1026.14946406,29,13,4,3716294556.45,3716294610.98,3692548670.72,44.6389,-124.2990333,0.0,internal_timestamp,68.8249969482,29,29,1483559870.72,33.492401123,29,29,0,9.65190029144,29,29,3692548670.72
"('10736',)",3.63271999359,29,13,1026.146805,29,13,4,3716294556.45,3716294610.98,3692548670.78,44.6389,-124.2990333,0.0,internal_timestamp,68.8239974976,29,29,1483559870.78,33.4897003174,29,29,0,9.65520000458,29,29,3692548670.78
"('10737',)",3.63274002075,29,13,1026.14621873,29,13,4,3716294556.45,3716294610.98,3692548670.84,44.6389,-124.2990333,0.0,internal_timestamp,68.827003479,29,29,1483559870.84,33.4891014099,29,29,0,9.65600013733,29,29,3692548670.84
"('10738',)",3.63276004791,29,13,1026.14771485,29,13,4,3716294556.45,3716294610.98,3692548670.9,44.6389,-124.2990333,0.0,internal_timestamp,68.827003479,29,29,1483559870.9,33.4906997681,29,29,0,9.65450000763,29,29,3692548670.9
"('10739',)",3.63277006149,29,13,1026.15066736,29,13,4,3716294556.45,3716294610.98,3692548670.97,44.6389,-124.2990333,0.0,internal_timestamp,68.8310012817,29,29,1483559870.97,33.4938011169,29,29,0,9.65139961243,29,29,3692548670.97
"('10740',)",3.63278007507,29,13,1026.1538435,29,13,4,3716294556.45,3716294610.98,3692548671.03,44.6389,-124.2990333,0.0,internal_timestamp,68.8320007324,29,29,1483559871.03,33.4971008301,29,29,0,9.64780044556,29,29,3692548671.03
"('10741',)",3.63278007507,29,13,1026.15651381,29,13,4,3716294556.45,3716294610.98,3692548671.09,44.6389,-124.2990333,0.0,internal_timestamp,68.8330001831,29,29,1483559871.09,33.4999008179,29,29,0,9.64490032196,29,29,3692548671.09
"('10742',)",3.63278007507,29,13,1026.15767308,29,13,4,3716294556.45,3716294610.98,3692548671.15,44.6389,-124.2990333,0.0,internal_timestamp,68.8349990845,29,29,1483559871.15,33.5010986328,29,29,0,9.64360046387,29,29,3692548671.15
"('10743',)",3.63276004791,29,13,1026.15693483,29,13,4,3716294556.45,3716294610.98,3692548671.22,44.6389,-124.2990333,0.0,internal_timestamp,68.8349990845,29,29,1483559871.22,33.5003013611,29,29,0,9.64430046082,29,29,3692548671.22
"('10744',)",3.63275003433,29,13,1026.15438873,29,13,4,3716294556.45,3716294610.98,3692548671.28,44.6389,-124.2990333,0.0,internal_timestamp,68.8369979858,29,29,1483559871.28,33.4976005554,29,29,0,9.64700031281,29,29,3692548671.28
"('10745',)",3.63275003433,29,13,1026.1506472,29,13,4,3716294556.45,3716294610.98,3692548671.34,44.6389,-124.2990333,0.0,internal_timestamp,68.8369979858,29,29,1483559871.34,33.4936981201,29,29,0,9.65120029449,29,29,3692548671.34
"('10746',)",3.63275003433,29,13,1026.14690398,29,13,4,3716294556.45,3716294610.98,3692548671.4,44.6389,-124.2990333,0.0,internal_timestamp,68.8359985352,29,29,1483559871.4,33.4897994995,29,29,0,9.65540027618,29,29,3692548671.4
"('10747',)",3.63277006149,29,13,1026.14410816,29,13,4,3716294556.45,3716294610.98,3692548671.47,44.6389,-124.2990333,0.0,internal_timestamp,68.8389968872,29,29,1483559871.47,33.4869003296,29,29,0,9.65869998932,29,29,3692548671.47
"('10748',)",3.63278007507,29,13,1026.14273831,29,13,4,3716294556.45,3716294610.98,3692548671.53,44.6389,-124.2990333,0.0,internal_timestamp,68.8399963379,29,29,1483559871.53,33.4855003357,29,29,0,9.66040039062,29,29,3692548671.53
"('10749',)",3.63278007507,29,13,1026.14285802,29,13,4,3716294556.45,3716294610.98,3692548671.59,44.6389,-124.2990333,0.0,internal_timestamp,68.8420028687,29,29,1483559871.59,33.4855995178,29,29,0,9.66020011902,29,29,3692548671.59
"('10750',)",3.63278007507,29,13,1026.14447683,29,13,4,3716294556.45,3716294610.98,3692548671.65,44.6389,-124.2990333,0.0,internal_timestamp,68.84400177,29,29,1483559871.65,33.4873008728,29,29,0,9.65849971771,29,29,3692548671.65
"('10751',)",3.63277006149,29,13,1026.14720595,29,13,4,3716294556.45,3716294610.98,3692548671.72,44.6389,-124.2990333,0.0,internal_timestamp,68.8470001221,29,29,1483559871.72,33.4901008606,29,29,0,9.65530014038,29,29,3692548671.72
"('10752',)",3.63275003433,29,13,1026.15091104,29,13,4,3716294556.45,3716294610.98,3692548671.78,44.6389,-124.2990333,0.0,internal_timestamp,68.8529968262,29,29,1483559871.78,33.4939002991,29,29,0,9.65100002289,29,29,3692548671.78
"('10753',)",3.63271999359,29,13,1026.15564488,29,29,4,3716294556.45,3716294610.98,3692548671.84,44.6389,-124.2990333,0.0,internal_timestamp,68.8529968262,29,29,1483559871.84,33.4987983704,29,29,0,9.64550018311,29,29,3692548671.84
"('10754',)",3.63268995285,29,13,1026.16097683,29,29,4,3716294556.45,3716294610.99,3692548671.9,44.6389,-124.2990333,0.0,internal_timestamp,68.8519973755,29,29,1483559871.9,33.5042991638,29,29,0,9.63920021057,29,29,3692548671.9
"('10755',)",3.63265991211,29,13,1026.16670402,29,29,4,3716294556.45,3716294610.99,3692548671.97,44.6389,-124.2990333,0.0,internal_timestamp,68.8509979248,29,29,1483559871.97,33.5102005005,29,29,0,9.63239955902,29,29,3692548671.97
"('10756',)",3.63262009621,29,13,1026.17231438,29,13,4,3716294556.45,3716294610.99,3692548672.03,44.6389,-124.2990333,0.0,internal_timestamp,68.8529968262,29,29,1483559872.03,33.5159988403,29,29,0,9.62590026855,29,29,3692548672.03
"('10757',)",3.63258004189,29,13,1026.17710163,29,13,4,3716294556.45,3716294610.99,3692548672.09,44.6389,-124.2990333,0.0,internal_timestamp,68.8570022583,29,29,1483559872.09,33.5209007263,29,29,0,9.62020015717,29,29,3692548672.09
"('10758',)",3.63255000114,29,13,1026.18070101,29,13,4,3716294556.45,3716294610.99,3692548672.15,44.6389,-124.2990333,0.0,internal_timestamp,68.8570022583,29,29,1483559872.15,33.5246009827,29,29,0,9.61590003967,29,29,3692548672.15
"('10759',)",3.63253998756,29,13,1026.18293093,29,13,4,3716294556.45,3716294610.99,3692548672.22,44.6389,-124.2990333,0.0,internal_timestamp,68.858001709,29,29,1483559872.22,33.5269012451,29,29,0,9.61330032349,29,29,3692548672.22
"('10760',)",3.63253998756,29,13,1026.18372031,29,13,4,3716294556.45,3716294610.99,3692548672.28,44.6389,-124.2990333,0.0,internal_timestamp,68.8619995117,29,29,1483559872.28,33.5276985168,29,29,0,9.61240005493,29,29,3692548672.28
"('10761',)",3.63253998756,29,13,1026.18324017,29,13,4,3716294556.45,3716294610.99,3692548672.34,44.6389,-124.2990333,0.0,internal_timestamp,68.8639984131,29,29,1483559872.34,33.5271987915,29,29,0,9.61299991608,29,29,3692548672.34
"('10762',)",3.63253998756,29,13,1026.18200538,29,13,4,3716294556.45,3716294610.99,3692548672.4,44.6389,-124.2990333,0.0,internal_timestamp,68.8659973145,29,29,1483559872.4,33.5259017944,29,29,0,9.61439990997,29,29,3692548672.4
"('10763',)",3.63255000114,29,13,1026.1806571,29,13,4,3716294556.45,3716294610.99,3692548672.47,44.6389,-124.2990333,0.0,internal_timestamp,68.8679962158,29,29,1483559872.47,33.5245018005,29,29,0,9.61600017548,29,29,3692548672.47
"('10764',)",3.63255000114,29,13,1026.17933733,29,13,4,3716294556.45,3716294610.99,3692548672.53,44.6389,-124.2990333,0.0,internal_timestamp,68.8690032959,29,29,1483559872.53,33.5231018066,29,29,0,9.61740016937,29,29,3692548672.53
"('10765',)",3.63253998756,29,13,1026.17838602,29,13,4,3716294556.45,3716294610.99,3692548672.59,44.6389,-124.2990333,0.0,internal_timestamp,68.8720016479,29,29,1483559872.59,33.5220985413,29,29,0,9.61849975586,29,29,3692548672.59
"('10766',)",3.63253998756,29,13,1026.17764045,29,13,4,3716294556.45,3716294610.99,3692548672.65,44.6389,-124.2990333,0.0,internal_timestamp,68.8740005493,29,29,1483559872.65,33.5213012695,29,29,0,9.61929988861,29,29,3692548672.65
"('10767',)",3.63253998756,29,13,1026.17707986,29,13,4,3716294556.45,3716294610.99,3692548672.72,44.6389,-124.2990333,0.0,internal_timestamp,68.8759994507,29,29,1483559872.72,33.5206985474,29,29,0,9.61989974976,29,29,3692548672.72
"('10768',)",3.63253998756,29,13,1026.17660241,29,13,4,3716294556.45,3716294610.99,3692548672.78,44.6389,-124.2990333,0.0,internal_timestamp,68.875,29,29,1483559872.78,33.520198822,29,29,0,9.62040042877,29,29,3692548672.78
"('10769',)",3.63252997398,29,13,1026.17623732,29,13,4,3716294556.45,3716294610.99,3692548672.84,44.6389,-124.2990333,0.0,internal_timestamp,68.8779983521,29,29,1483559872.84,33.5197982788,29,29,0,9.62080001831,29,29,3692548672.84
"('10770',)",3.63252997398,29,13,1026.1758752,29,13,4,3716294556.45,3716294610.99,3692548672.9,44.6389,-124.2990333,0.0,internal_timestamp,68.8809967041,29,29,1483559872.9,33.5194015503,29,29,0,9.62119960785,29,29,3692548672.9
"('10771',)",3.63252997398,29,13,1026.17569794,29,13,4,3716294556.45,3716294610.99,3692548672.97,44.6389,-124.2990333,0.0,internal_timestamp,68.8840026855,29,29,1483559872.97,33.5191993713,29,29,0,9.62139987946,29,29,3692548672.97
"('10772',)",3.63253998756,29,13,1026.17596634,29,13,4,3716294556.45,3716294610.99,3692548673.03,44.6389,-124.2990333,0.0,internal_timestamp,68.8840026855,29,29,1483559873.03,33.5195007324,29,29,0,9.62119960785,29,29,3692548673.03
"('10773',)",3.63252997398,29,13,1026.17656596,29,13,4,3716294556.45,3716294610.99,3692548673.09,44.6389,-124.2990333,0.0,internal_timestamp,68.8840026855,29,29,1483559873.09,33.5200996399,29,29,0,9.62040042877,29,29,3692548673.09
"('10774',)",3.6325199604,29,13,1026.1776312,29,13,4,3716294556.45,3716294610.99,3692548673.15,44.6389,-124.2990333,0.0,internal_timestamp,68.8860015869,29,29,1483559873.15,33.5211982727,29,29,0,9.61919975281,29,29,3692548673.15
"('10775',)",3.6325199604,29,13,1026.1789174,29,13,4,3716294556.45,3716294610.99,3692548673.22,44.6389,-124.2990333,0.0,internal_timestamp,68.8909988403,29,29,1483559873.22,33.5224990845,29,29,0,9.61769962311,29,29,3692548673.22
"('10776',)",3.63252997398,29,13,1026.18022978,29,13,4,3716294556.45,3716294610.99,3692548673.28,44.6389,-124.2990333,0.0,internal_timestamp,68.891998291,29,29,1483559873.28,33.5238990784,29,29,0,9.61639976501,29,29,3692548673.28
"('10777',)",3.63255000114,29,13,1026.18126021,29,13,4,3716294556.45,3716294610.99,3692548673.34,44.6389,-124.2990333,0.0,internal_timestamp,68.8929977417,29,29,1483559873.34,33.5250015259,29,29,0,9.61540031433,29,29,3692548673.34
"('10778',)",3.63258004189,29,13,1026.18197456,29,13,4,3716294556.45,3716294610.99,3692548673.4,44.6389,-124.2990333,0.0,internal_timestamp,68.8949966431,29,29,1483559873.4,33.5257987976,29,29,0,9.61489963531,29,29,3692548673.4
"('10779',)",3.63259005547,29,13,1026.18224738,29,13,4,3716294556.45,3716294610.99,3692548673.47,44.6389,-124.2990333,0.0,internal_timestamp,68.8960037231,29,29,1483559873.47,33.5261001587,29,29,0,9.61470031738,29,29,3692548673.47
"('10780',)",3.63260006905,29,13,1026.18213703,29,13,4,3716294556.45,3716294610.99,3692548673.53,44.6389,-124.2990333,0.0,internal_timestamp,68.8960037231,29,29,1483559873.53,33.5260009766,29,29,0,9.61489963531,29,29,3692548673.53
"('10781',)",3.63259005547,29,13,1026.18175813,29,13,4,3716294556.45,3716294610.99,3692548673.59,44.6389,-124.2990333,0.0,internal_timestamp,68.8960037231,29,29,1483559873.59,33.5256004333,29,29,0,9.61530017853,29,29,3692548673.59
"('10782',)",3.63259005547,29,13,1026.18130649,29,13,4,3716294556.45,3716294610.99,3692548673.65,44.6389,-124.2990333,0.0,internal_timestamp,68.8970031738,29,29,1483559873.65,33.525100708,29,29,0,9.61569976807,29,29,3692548673.65
"('10783',)",3.63259005547,29,13,1026.18111723,29,13,4,3716294556.45,3716294610.99,3692548673.75,44.6389,-124.2990333,0.0,internal_timestamp,68.9010009766,29,29,1483559873.75,33.5248985291,29,29,1,9.61600017548,29,29,3692548673.75
"('10784',)",3.63258004189,29,13,1026.18123982,29,13,4,3716294556.45,3716294610.99,3692548673.79,44.6389,-124.2990333,0.0,internal_timestamp,68.9029998779,29,29,1483559873.79,33.5250015259,29,29,0,9.61579990387,29,29,3692548673.79
"('10785',)",3.63257002831,29,13,1026.18146978,29,13,4,3716294556.45,3716294610.99,3692548673.84,44.6389,-124.2990333,0.0,internal_timestamp,68.9049987793,29,29,1483559873.84,33.5251998901,29,29,0,9.61540031433,29,29,3692548673.84
"('10786',)",3.63256001472,29,13,1026.18178488,29,13,4,3716294556.45,3716294610.99,3692548673.9,44.6389,-124.2990333,0.0,internal_timestamp,68.9079971313,29,29,1483559873.9,33.5255012512,29,29,0,9.61499977112,29,29,3692548673.9
"('10787',)",3.63252997398,29,13,1026.18212538,29,13,4,3716294556.45,3716294610.99,3692548673.97,44.6389,-124.2990333,0.0,internal_timestamp,68.9100036621,29,29,1483559873.97,33.5257987976,29,29,0,9.61439990997,29,29,3692548673.97
"('10788',)",3.63250994682,29,13,1026.18265961,29,13,4,3716294556.45,3716294611.0,3692548674.03,44.6389,-124.2990333,0.0,internal_timestamp,68.908996582,29,29,1483559874.03,33.5262985229,29,29,0,9.61349964142,29,29,3692548674.03
"('10789',)",3.6324698925,29,13,1026.18347123,29,13,4,3716294556.45,3716294611.0,3692548674.09,44.6389,-124.2990333,0.0,internal_timestamp,68.9100036621,29,29,1483559874.09,33.5270996094,29,29,0,9.61240005493,29,29,3692548674.09
"('10790',)",3.63244009018,29,13,1026.18449927,29,13,4,3716294556.45,3716294611.0,3692548674.15,44.6389,-124.2990333,0.0,internal_timestamp,68.9100036621,29,29,1483559874.15,33.5280990601,29,29,0,9.61089992523,29,29,3692548674.15
"('10791',)",3.63240003586,29,13,1026.1857108,29,13,4,3716294556.45,3716294611.0,3692548674.22,44.6389,-124.2990333,0.0,internal_timestamp,68.9120025635,29,29,1483559874.22,33.5293006897,29,29,0,9.60929965973,29,29,3692548674.22
"('10792',)",3.63235998154,29,13,1026.1867506,29,13,4,3716294556.45,3716294611.0,3692548674.28,44.6389,-124.2990333,0.0,internal_timestamp,68.9110031128,29,29,1483559874.28,33.5303001404,29,29,0,9.6077003479,29,29,3692548674.28
"('10793',)",3.63231992722,29,13,1026.18770737,29,13,4,3716294556.45,3716294611.0,3692548674.34,44.6389,-124.2990333,0.0,internal_timestamp,68.9160003662,29,29,1483559874.34,33.5312004089,29,29,0,9.606300354,29,29,3692548674.34
"('10794',)",3.63228988647,29,13,1026.18836742,29,13,4,3716294556.45,3716294611.0,3692548674.4,44.6389,-124.2990333,0.0,internal_timestamp,68.9219970703,29,29,1483559874.4,33.5317993164,29,29,0,9.60529994965,29,29,3692548674.4
"('10795',)",3.63226008415,29,13,1026.18860318,29,13,4,3716294556.45,3716294611.0,3692548674.47,44.6389,-124.2990333,0.0,internal_timestamp,68.9209976196,29,29,1483559874.47,33.5320014954,29,29,0,9.6048002243,29,29,3692548674.47
"('10796',)",3.63224005699,29,13,1026.18817549,29,13,4,3716294556.45,3716294611.0,3692548674.53,44.6389,-124.2990333,0.0,internal_timestamp,68.9199981689,29,29,1483559874.53,33.53150177,29,29,0,9.60499954224,29,29,3692548674.53
"('10797',)",3.63217997551,29,13,1026.18699292,29,13,4,3716294556.45,3716294611.0,3692548674.59,44.6389,-124.2990333,0.0,internal_timestamp,68.9160003662,29,29,1483559874.59,33.5302009583,29,29,0,9.60589981079,29,29,3692548674.59
"('10798',)",3.63208007812,29,13,1026.1863529,29,13,4,3716294556.45,3716294611.0,3692548674.65,44.6389,-124.2990333,0.0,internal_timestamp,68.9189987183,29,29,1483559874.65,33.5293006897,29,29,0,9.60560035706,29,29,3692548674.65
"('10799',)",3.6319000721,29,13,1026.18783441,29,13,4,3716294556.45,3716294611.0,3692548674.72,44.6389,-124.2990333,0.0,internal_timestamp,68.922996521,29,29,1483559874.72,33.5304985046,29,29,0,9.60239982605,29,29,3692548674.72
"('10800',)",3.63165998459,29,13,1026.19210004,29,29,4,3716294556.45,3716294611.0,3692548674.78,44.6389,-124.2990333,0.0,internal_timestamp,68.9199981689,29,29,1483559874.78,33.5345001221,29,29,0,9.59539985657,29,29,3692548674.78
"('10801',)",3.6313700676,29,13,1026.19836104,29,29,4,3716294556.45,3716294611.0,3692548674.84,44.6389,-124.2990333,0.0,internal_timestamp,68.9219970703,29,29,1483559874.84,33.5405006409,29,29,0,9.5859003067,29,29,3692548674.84
"('10802',)",3.63106989861,29,13,1026.20495729,29,29,4,3716294556.45,3716294611.0,3692548674.9,44.6389,-124.2990333,0.0,internal_timestamp,68.9250030518,29,13,1483559874.9,33.5467987061,29,29,0,9.57579994202,29,29,3692548674.9
"('10803',)",3.63075995445,29,13,1026.21001537,29,29,4,3716294556.45,3716294611.0,3692548674.97,44.6389,-124.2990333,0.0,internal_timestamp,68.9260025024,29,13,1483559874.97,33.5514984131,29,29,0,9.56739997864,29,29,3692548674.97
"('10804',)",3.6305000782,29,13,1026.2133612,29,29,4,3716294556.45,3716294611.0,3692548675.03,44.6389,-124.2990333,0.0,internal_timestamp,68.9290008545,29,13,1483559875.03,33.5545005798,29,29,0,9.56140041351,29,29,3692548675.03
"('10805',)",3.63029003143,29,13,1026.21527061,29,29,4,3716294556.45,3716294611.0,3692548675.09,44.6389,-124.2990333,0.0,internal_timestamp,68.9260025024,29,13,1483559875.09,33.556098938,29,29,0,9.55729961395,29,29,3692548675.09
"('10806',)",3.63014006615,29,13,1026.21602723,29,29,4,3716294556.45,3716294611.0,3692548675.15,44.6389,-124.2990333,0.0,internal_timestamp,68.9270019531,29,13,1483559875.15,33.5565986633,29,29,0,9.55510044098,29,29,3692548675.15
"('10807',)",3.6300599575,29,13,1026.21523938,29,29,4,3716294556.45,3716294611.0,3692548675.22,44.6389,-124.2990333,0.0,internal_timestamp,68.9290008545,29,13,1483559875.22,33.5555992126,29,29,0,9.55519962311,29,29,3692548675.22
"('10808',)",3.63004994392,29,13,1026.21295395,29,29,4,3716294556.45,3716294611.0,3692548675.28,44.6389,-124.2990333,0.0,internal_timestamp,68.9290008545,29,13,1483559875.28,33.5531997681,29,29,0,9.55770015717,29,29,3692548675.28
"('10809',)",3.63011002541,29,13,1026.20920126,29,29,4,3716294556.45,3716294611.0,3692548675.34,44.6389,-124.2990333,0.0,internal_timestamp,68.9300003052,29,13,1483559875.34,33.5494003296,29,29,0,9.5625,29,29,3692548675.34
"('10810',)",3.63023996353,29,13,1026.20504383,29,29,4,3716294556.45,3716294611.0,3692548675.4,44.6389,-124.2990333,0.0,internal_timestamp,68.9300003052,29,13,1483559875.4,33.54529953,29,29,0,9.56830024719,29,29,3692548675.4
"('10811',)",3.63038992882,29,13,1026.20125756,29,29,4,3716294556.45,3716294611.0,3692548675.47,44.6389,-124.2990333,0.0,internal_timestamp,68.9319992065,29,13,1483559875.47,33.5415992737,29,29,0,9.57380008698,29,29,3692548675.47
"('10812',)",3.6305398941,29,13,1026.19837432,29,29,4,3716294556.45,3716294611.0,3692548675.53,44.6389,-124.2990333,0.0,internal_timestamp,68.9319992065,29,13,1483559875.53,33.538898468,29,29,0,9.57849979401,29,29,3692548675.53
"('10813',)",3.63068008423,29,13,1026.19625038,29,29,4,3716294556.45,3716294611.0,3692548675.59,44.6389,-124.2990333,0.0,internal_timestamp,68.9349975586,29,13,1483559875.59,33.5368995667,29,29,0,9.58199977875,29,29,3692548675.59
"('10814',)",3.63074994087,29,13,1026.19495247,29,29,4,3716294556.45,3716294611.0,3692548675.65,44.6389,-124.2990333,0.0,internal_timestamp,68.9349975586,29,13,1483559875.65,33.5357017517,29,29,0,9.5841999054,29,29,3692548675.65
"('10815',)",3.63074994087,29,13,1026.19446322,29,29,4,3716294556.45,3716294611.01,3692548675.72,44.6389,-124.2990333,0.0,internal_timestamp,68.9319992065,29,13,1483559875.72,33.5351982117,29,29,0,9.58469963074,29,29,3692548675.72
"('10816',)",3.63070011139,29,13,1026.19483308,29,29,4,3716294556.45,3716294611.01,3692548675.78,44.6389,-124.2990333,0.0,internal_timestamp,68.9290008545,29,13,1483559875.78,33.5354995728,29,29,0,9.58380031586,29,29,3692548675.78
"('10817',)",3.63063001633,29,13,1026.19584815,29,29,4,3716294556.45,3716294611.01,3692548675.84,44.6389,-124.2990333,0.0,internal_timestamp,68.9359970093,29,13,1483559875.84,33.5363998413,29,29,0,9.58209991455,29,29,3692548675.84
"('10818',)",3.63057994843,29,13,1026.19698155,29,29,4,3716294556.45,3716294611.01,3692548675.9,44.6389,-124.2990333,0.0,internal_timestamp,68.9349975586,29,13,1483559875.9,33.5374984741,29,29,0,9.58040046692,29,29,3692548675.9
"('10819',)",3.63054990768,29,13,1026.1978004,29,29,4,3716294556.45,3716294611.01,3692548675.97,44.6389,-124.2990333,0.0,internal_timestamp,68.9339981079,29,13,1483559875.97,33.5382995605,29,29,0,9.57919979095,29,29,3692548675.97
"('10820',)",3.63053011894,29,13,1026.1984117,29,29,4,3716294556.45,3716294611.01,3692548676.03,44.6389,-124.2990333,0.0,internal_timestamp,68.9329986572,29,13,1483559876.03,33.538898468,29,29,0,9.57830047607,29,29,3692548676.03
"('10821',)",3.6305000782,29,13,1026.19884451,29,29,4,3716294556.45,3716294611.01,3692548676.09,44.6389,-124.2990333,0.0,internal_timestamp,68.9339981079,29,13,1483559876.09,33.5392990112,29,29,0,9.57759952545,29,29,3692548676.09
"('10822',)",3.63047003746,29,13,1026.19890576,29,29,4,3716294556.45,3716294611.01,3692548676.15,44.6389,-124.2990333,0.0,internal_timestamp,68.9329986572,29,13,1483559876.15,33.5392990112,29,29,0,9.57719993591,29,29,3692548676.15
"('10823',)",3.63047003746,29,13,1026.19862391,29,29,4,3716294556.45,3716294611.01,3692548676.22,44.6389,-124.2990333,0.0,internal_timestamp,68.9329986572,29,13,1483559876.22,33.5390014648,29,29,0,9.57750034332,29,29,3692548676.22
"('10824',)",3.63049006462,29,13,1026.19733264,29,29,4,3716294556.45,3716294611.01,3692548676.28,44.6389,-124.2990333,0.0,internal_timestamp,68.9339981079,29,13,1483559876.28,33.5377006531,29,29,0,9.57919979095,29,29,3692548676.28
"('10825',)",3.6305398941,29,13,1026.19523899,29,29,4,3716294556.45,3716294611.01,3692548676.34,44.6389,-124.2990333,0.0,internal_timestamp,68.9359970093,29,13,1483559876.34,33.5355987549,29,29,0,9.58199977875,29,29,3692548676.34
"('10826',)",3.63063001633,29,13,1026.19277482,29,29,4,3716294556.45,3716294611.01,3692548676.4,44.6389,-124.2990333,0.0,internal_timestamp,68.9329986572,29,13,1483559876.4,33.5331993103,29,29,0,9.58549976349,29,29,3692548676.4
"('10827',)",3.63070988655,29,13,1026.18947734,29,29,4,3716294556.45,3716294611.01,3692548676.47,44.6389,-124.2990333,0.0,internal_timestamp,68.9339981079,29,13,1483559876.47,33.5298995972,29,29,0,9.58990001678,29,29,3692548676.47
"('10828',)",3.63076996803,29,13,1026.18532198,29,29,4,3716294556.45,3716294611.01,3692548676.53,44.6389,-124.2990333,0.0,internal_timestamp,68.9300003052,29,13,1483559876.53,33.5256996155,29,29,0,9.59510040283,29,29,3692548676.53
"('10829',)",3.63082003593,29,13,1026.18064381,29,29,4,3716294556.45,3716294611.01,3692548676.59,44.6389,-124.2990333,0.0,internal_timestamp,68.9319992065,29,13,1483559876.59,33.5209007263,29,29,0,9.60079956055,29,29,3692548676.59
"('10830',)",3.6308400631,29,13,1026.17564336,29,29,4,3716294556.45,3716294610.96,3692548676.65,44.6389,-124.2990333,0.0,internal_timestamp,68.9319992065,29,13,1483559876.65,33.5157012939,29,29,0,9.60649967194,29,29,3692548676.65
"('10831',)",3.63085007668,29,13,1026.17109889,29,29,4,3716294556.45,3716294610.96,3692548676.72,44.6389,-124.2990333,0.0,internal_timestamp,68.9319992065,29,13,1483559876.72,33.5110015869,29,29,0,9.61180019379,29,29,3692548676.72
"('10832',)",3.63088989258,29,13,1026.1677561,29,29,4,3716294556.45,3716294610.96,3692548676.78,44.6389,-124.2990333,0.0,internal_timestamp,68.9300003052,29,13,1483559876.78,33.507598877,29,29,0,9.61590003967,29,29,3692548676.78
"('10833',)",3.63094997406,29,13,1026.16603436,29,29,4,3716294556.45,3716294610.96,3692548676.84,44.6389,-124.2990333,0.0,internal_timestamp,68.9300003052,29,13,1483559876.84,33.5059013367,29,29,0,9.61830043793,29,29,3692548676.84
