obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1607',)",3771161848.71,5,33.7333984375,3774706963.64,3774706965.38,3771161848.71,0.0,internal_timestamp,500.890014648,708176,1562173048,5.96439981461,3.37333984375,34.0702867244,1029.13345903,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1608',)",3771161868.73,5,33.7104988098,3774706963.64,3774706965.38,3771161868.73,0.0,internal_timestamp,506.25,730119,1562173068,5.93149995804,3.37104988098,34.0749111786,1029.16615178,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1609',)",3771161888.73,5,33.6938018799,3774706963.64,3774706965.38,3771161888.73,0.0,internal_timestamp,511.609985352,729830,1562173088,5.90719985962,3.36938018799,34.0778815432,1029.19635417,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1610',)",3771161908.7,5,33.6880989075,3774706963.64,3774706965.38,3771161908.7,0.0,internal_timestamp,516.960021973,701205,1562173108,5.89779996872,3.36880989075,34.0782715852,1029.22244792,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1611',)",3771161928.7,5,33.6596984863,3774706963.64,3774706965.38,3771161928.7,0.0,internal_timestamp,522.320007324,701937,1562173128,5.85989999771,3.36596984863,34.0817193534,1029.25487236,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1612',)",3771161948.7,5,33.6227989197,3774706963.64,3774706965.39,3771161948.7,0.0,internal_timestamp,527.659973145,701221,1562173148,5.80980014801,3.36227989197,34.0878493178,1029.29096204,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1613',)",3771161968.7,5,33.6133003235,3774706963.64,3774706965.39,3771161968.7,0.0,internal_timestamp,533.049987793,700844,1562173168,5.79570007324,3.36133003235,34.088660487,1029.31820458,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1614',)",3771161988.71,5,33.4702987671,3774706963.64,3774706965.39,3771161988.71,0.0,internal_timestamp,538.440002441,714192,1562173188,5.60879993439,3.34702987671,34.112573572,1029.38689417,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1615',)",3771162008.73,5,33.3504981995,3774706963.64,3774706965.39,3771162008.73,0.0,internal_timestamp,543.849975586,725500,1562173208,5.45580005646,3.33504981995,34.128467893,1029.4445643,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1616',)",3771162028.73,5,33.3302993774,3774706963.64,3774706965.39,3771162028.73,0.0,internal_timestamp,549.179992676,725072,1562173228,5.43030023575,3.33302993774,34.1286431063,1029.47252297,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1617',)",3771162048.7,5,33.3210983276,3774706963.64,3774706965.39,3771162048.7,0.0,internal_timestamp,554.460021973,699268,1562173248,5.41669988632,3.33210983276,34.1293125775,1029.49906788,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1618',)",3771162068.7,5,33.3193016052,3774706963.64,3774706965.39,3771162068.7,0.0,internal_timestamp,559.75,697146,1562173268,5.41249990463,3.33193016052,34.1288906704,1029.52355608,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1619',)",3771162088.73,5,33.3111991882,3774706963.64,3774706965.39,3771162088.73,0.0,internal_timestamp,565.020019531,726152,1562173288,5.3982000351,3.33111991882,34.1315234491,1029.55169135,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1620',)",3771162108.73,5,33.2382011414,3774706963.64,3774706965.39,3771162108.73,0.0,internal_timestamp,570.229980469,725975,1562173308,5.29099988937,3.32382011414,34.1543482418,1029.60767793,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1621',)",3771162124.73,5,33.2346000671,3774706963.64,3774706965.39,3771162124.73,0.0,internal_timestamp,571.270019531,729315,1562173324,5.2937002182,3.32346000671,34.1469797609,1029.60629046,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1622',)",3771162148.25,5,33.2507019043,3774706963.64,3774706965.35,3771162148.25,0.0,internal_timestamp,571.289978027,249005,1562173348,5.31339979172,3.32507019043,34.1453674371,1029.60252704,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1623',)",3771162168.25,5,33.2249984741,3774706963.65,3774706965.35,3771162168.25,0.0,internal_timestamp,573.760009766,248630,1562173368,5.27930021286,3.32249984741,34.1493855486,1029.62149843,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1624',)",3771162188.23,5,33.2249984741,3774706963.65,3774706965.35,3771162188.23,0.0,internal_timestamp,577.219970703,231209,1562173388,5.27850008011,3.32249984741,34.148473877,1029.63676053,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1625',)",3771162207.23,5,33.221698761,3774706963.65,3774706965.35,3771162207.23,0.0,internal_timestamp,577.219970703,230554,1562173407,5.2732000351,3.3221698761,34.1500832422,1029.63872311,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1626',)",3771165688.94,5,33.2025985718,3774706963.65,3774706965.37,3771165688.94,0.0,internal_timestamp,577.710021973,938229,1562176888,5.24910020828,3.32025985718,34.1524781638,1029.64601334,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1627',)",3771165707.94,5,33.2036018372,3774706963.65,3774706965.37,3771165707.94,0.0,internal_timestamp,574.83001709,938853,1562176907,5.25190019608,3.32036018372,34.1522180125,1029.63222612,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1628',)",3771165727.94,5,33.2117004395,3774706963.65,3774706965.37,3771165727.94,0.0,internal_timestamp,569.690002441,941931,1562176927,5.26620006561,3.32117004395,34.1495189973,1029.60464146,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1629',)",3771165748.97,5,33.229801178,3774706963.65,3774706965.38,3771165748.97,0.0,internal_timestamp,564.200012207,968183,1562176948,5.29309988022,3.3229801178,34.1456326097,1029.57286482,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1630',)",3771165768.95,5,33.254699707,3774706963.65,3774706965.38,3771165768.95,0.0,internal_timestamp,559.020019531,947274,1562176968,5.32919979095,3.3254699707,34.1400181273,1029.53993886,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1631',)",3771165787.94,5,33.2655982971,3774706963.65,3774706965.38,3771165787.94,0.0,internal_timestamp,554.090026855,940307,1562176987,5.34630012512,3.32655982971,34.137569375,1029.51314228,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1632',)",3771165808.95,5,33.273601532,3774706963.65,3774706965.38,3771165808.95,0.0,internal_timestamp,548.58001709,954389,1562177008,5.36079978943,3.3273601532,34.1347439664,1029.48372702,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1633',)",3771165828.95,5,33.2988014221,3774706963.65,3774706965.38,3771165828.95,0.0,internal_timestamp,543.320007324,946186,1562177028,5.39720010757,3.32988014221,34.1292053653,1029.45044149,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1634',)",3771165848.94,5,33.3210983276,3774706963.65,3774706965.38,3771165848.94,0.0,internal_timestamp,538.08001709,944056,1562177048,5.42969989777,3.33210983276,34.1242980734,1029.41825141,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1635',)",3771165867.94,5,33.3293991089,3774706963.65,3774706965.38,3771165867.94,0.0,internal_timestamp,533.059997559,940881,1562177067,5.44439983368,3.33293991089,34.1213655263,1029.39096823,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1636',)",3771165887.94,5,33.3443984985,3774706963.65,3774706965.38,3771165887.94,0.0,internal_timestamp,527.75,943530,1562177087,5.46619987488,3.33443984985,34.1190140017,1029.36187427,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1637',)",3771165907.95,5,33.4662017822,3774706963.65,3774706965.38,3771165907.95,0.0,internal_timestamp,522.41998291,946764,1562177107,5.62690019608,3.34662017822,34.0976087426,1029.29923736,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1638',)",3771165927.94,5,33.6122016907,3774706963.65,3774706965.38,3771165927.94,0.0,internal_timestamp,517.099975586,938669,1562177127,5.81330013275,3.36122016907,34.077588192,1029.23402958,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1639',)",3771165948.94,5,33.6259994507,3774706963.65,3774706965.38,3771165948.94,0.0,internal_timestamp,511.579986572,942871,1562177148,5.82999992371,3.36259994507,34.0790764176,1029.20764519,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1640',)",3771165968.94,5,33.6783981323,3774706963.65,3774706965.38,3771165968.94,0.0,internal_timestamp,506.309997559,940747,1562177168,5.89709997177,3.36783981323,34.0732959141,1029.16984185,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1641',)",3771165988.94,5,33.7053985596,3774706963.65,3774706965.38,3771165988.94,0.0,internal_timestamp,501.070007324,942353,1562177188,5.93240022659,3.37053985596,34.0708214377,1029.13907164,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1642',)",3771166008.95,5,33.7221984863,3774706963.65,3774706965.38,3771166008.95,0.0,internal_timestamp,495.790008545,945323,1562177208,5.95590019226,3.37221984863,34.0687304742,1029.11001926,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1643',)",3771166028.93,5,33.7294998169,3774706963.65,3774706965.38,3771166028.93,0.0,internal_timestamp,490.5,928759,1562177228,5.96710014343,3.37294998169,34.068302177,1029.08390504,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1644',)",3771166047.95,5,33.7288017273,3774706963.65,3774706965.38,3771166047.95,0.0,internal_timestamp,485.450012207,948174,1562177247,5.9688000679,3.37288017273,34.0682940603,1029.06051604,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1645',)",3771166068.94,5,33.7300987244,3774706963.65,3774706965.38,3771166068.94,0.0,internal_timestamp,479.799987793,943203,1562177268,5.97329998016,3.37300987244,34.0680157374,1029.03377967,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1646',)",3771166087.95,5,33.7369003296,3774706963.65,3774706965.38,3771166087.95,0.0,internal_timestamp,474.760009766,952775,1562177287,5.98610019684,3.37369003296,34.0653020335,1029.00679137,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1647',)",3771166108.95,5,33.7611999512,3774706963.65,3774706965.38,3771166108.95,0.0,internal_timestamp,469.190002441,948420,1562177308,6.01760005951,3.37611999512,34.0637516354,1028.97573633,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1648',)",3771166127.95,5,33.7885017395,3774706963.65,3774706965.38,3771166127.95,0.0,internal_timestamp,464.190002441,948951,1562177327,6.05270004272,3.37885017395,34.0616769219,1028.94638415,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1649',)",3771166148.95,5,33.836101532,3774706963.65,3774706965.38,3771166148.95,0.0,internal_timestamp,458.670013428,946531,1562177348,6.11310005188,3.3836101532,34.057271119,1028.90933691,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1650',)",3771166167.95,5,33.840801239,3774706963.65,3774706965.38,3771166167.95,0.0,internal_timestamp,453.670013428,951162,1562177367,6.12050008774,3.3840801239,34.0575813028,1028.88564469,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1651',)",3771166188.95,5,33.8470993042,3774706963.65,3774706965.38,3771166188.95,0.0,internal_timestamp,448.140014648,951673,1562177388,6.13030004501,3.38470993042,34.0575404693,1028.85891588,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1652',)",3771166208.95,5,33.8520011902,3774706963.65,3774706965.38,3771166208.95,0.0,internal_timestamp,442.850006104,948424,1562177408,6.13859987259,3.38520011902,34.0573199546,1028.83335031,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1653',)",3771166228.95,5,33.8568000793,3774706963.65,3774706965.38,3771166228.95,0.0,internal_timestamp,437.559997559,945022,1562177428,6.146900177,3.38568000793,34.0569840717,1028.80769243,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1654',)",3771166247.95,5,33.8655014038,3774706963.65,3774706965.38,3771166247.95,0.0,internal_timestamp,432.519989014,949445,1562177447,6.15980005264,3.38655014038,34.0562926021,1028.7822688,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1655',)",3771166267.95,5,33.8698997498,3774706963.65,3774706965.38,3771166267.95,0.0,internal_timestamp,427.179992676,953907,1562177467,6.16779994965,3.38698997498,34.0558339539,1028.75632357,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1656',)",3771166288.95,5,33.8810997009,3774706963.65,3774706965.38,3771166288.95,0.0,internal_timestamp,421.600006104,954641,1562177488,6.18470001221,3.38810997009,34.0542030471,1028.72713311,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1657',)",3771166308.95,5,33.9009017944,3774706963.65,3774706965.38,3771166308.95,0.0,internal_timestamp,416.350006104,951403,1562177508,6.21040010452,3.39009017944,34.0532287093,1028.69876219,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1658',)",3771166328.95,5,33.9174003601,3774706963.65,3774706965.38,3771166328.95,0.0,internal_timestamp,411.140014648,947483,1562177528,6.23339986801,3.39174003601,34.0512392987,1028.67014381,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1659',)",3771166348.95,5,33.9165992737,3774706963.65,3774706965.38,3771166348.95,0.0,internal_timestamp,405.880004883,954618,1562177548,6.23479986191,3.39165992737,34.0515254367,1028.64605361,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1660',)",3771166367.95,5,33.9174003601,3774706963.65,3774706965.39,3771166367.95,0.0,internal_timestamp,400.989990234,949026,1562177567,6.23960018158,3.39174003601,34.0500255901,1028.62178144,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1661',)",3771166387.95,5,33.9333000183,3774706963.65,3774706965.39,3771166387.95,0.0,internal_timestamp,395.809997559,948296,1562177587,6.26170015335,3.39333000183,34.0482498807,1028.59358076,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1662',)",3771166408.95,5,33.9427986145,3774706963.65,3774706965.39,3771166408.95,0.0,internal_timestamp,390.380004883,950655,1562177608,6.27430009842,3.39427986145,34.0489334277,1028.56747155,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1663',)",3771166428.96,5,33.9511985779,3774706963.65,3774706965.39,3771166428.96,0.0,internal_timestamp,385.200012207,958031,1562177628,6.28669977188,3.39511985779,34.0484687761,1028.54163224,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1664',)",3771166447.95,5,33.9513015747,3774706963.65,3774706965.39,3771166447.95,0.0,internal_timestamp,380.369995117,952404,1562177647,6.290599823,3.39513015747,34.0470617421,1028.51782462,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1665',)",3771166468.96,5,33.9940986633,3774706963.65,3774706965.39,3771166468.96,0.0,internal_timestamp,374.970001221,955172,1562177668,6.34569978714,3.39940986633,34.0424524782,1028.48183401,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1666',)",3771166487.95,5,33.9994010925,3774706963.65,3774706965.39,3771166487.95,0.0,internal_timestamp,370.040008545,953516,1562177687,6.3531999588,3.39994010925,34.0432954037,1028.45884133,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1667',)",3771166508.95,5,34.0083999634,3774706963.65,3774706965.39,3771166508.95,0.0,internal_timestamp,364.700012207,954723,1562177708,6.36689996719,3.40083999634,34.0422762615,1028.43164624,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1668',)",3771166527.97,5,34.0203018188,3774706963.65,3774706965.39,3771166527.97,0.0,internal_timestamp,359.75,968496,1562177727,6.38360023499,3.40203018188,34.0413066104,1028.40586437,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1669',)",3771166548.95,5,34.0438995361,3774706963.65,3774706965.39,3771166548.95,0.0,internal_timestamp,354.260009766,952919,1562177748,6.4170999527,3.40438995361,34.0368780429,1028.37256161,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1670',)",3771166567.96,5,34.0842018127,3774706963.65,3774706965.39,3771166567.96,0.0,internal_timestamp,349.410003662,955921,1562177767,6.46950006485,3.40842018127,34.0318818723,1028.3391178,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1671',)",3771166587.96,5,34.1066017151,3774706963.65,3774706965.39,3771166587.96,0.0,internal_timestamp,344.329986572,956596,1562177787,6.49800014496,3.41066017151,34.0308841576,1028.31106238,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1672',)",3771166607.96,5,34.1552009583,3774706963.65,3774706965.39,3771166607.96,0.0,internal_timestamp,339.170013428,960356,1562177807,6.55810022354,3.41552009583,34.0275623969,1028.27640858,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1673',)",3771166628.95,5,34.1716003418,3774706963.65,3774706965.39,3771166628.95,0.0,internal_timestamp,333.730010986,954445,1562177828,6.58059978485,3.41716003418,34.02603754,1028.24710828,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1674',)",3771166647.96,5,34.1948013306,3774706963.65,3774706965.39,3771166647.96,0.0,internal_timestamp,328.869995117,961361,1562177847,6.61079978943,3.41948013306,34.024111732,1028.21907586,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1675',)",3771166667.96,5,34.2033996582,3774706963.65,3774706965.39,3771166667.96,0.0,internal_timestamp,323.769989014,962422,1562177867,6.62300014496,3.42033996582,34.0240045932,1028.19388356,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1676',)",3771166688.96,5,34.2257995605,3774706963.65,3774706965.39,3771166688.96,0.0,internal_timestamp,318.410003662,957916,1562177888,6.65369987488,3.42257995605,34.0209347692,1028.1625802,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1677',)",3771166707.96,5,34.23279953,3774706963.65,3774706965.39,3771166707.96,0.0,internal_timestamp,313.609985352,958771,1562177907,6.66480016708,3.423279953,34.0200038479,1028.13826764,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1678',)",3771166727.96,5,34.2703018188,3774706963.65,3774706965.39,3771166727.96,0.0,internal_timestamp,308.489990234,963303,1562177927,6.71560001373,3.42703018188,34.01357152,1028.10259536,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1679',)",3771166747.96,5,34.2937011719,3774706963.65,3774706965.39,3771166747.96,0.0,internal_timestamp,303.480010986,964796,1562177947,6.74609994888,3.42937011719,34.011621156,1028.07378947,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1680',)",3771166767.96,5,34.3106002808,3774706963.65,3774706965.39,3771166767.96,0.0,internal_timestamp,298.359985352,955709,1562177967,6.76949977875,3.43106002808,34.0095816897,1028.04540999,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1681',)",3771166788.96,5,34.3485984802,3774706963.65,3774706965.39,3771166788.96,0.0,internal_timestamp,292.899993896,962289,1562177988,6.81990003586,3.43485984802,34.0042374911,1028.00906403,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1682',)",3771166807.97,5,34.3768997192,3774706963.65,3774706965.39,3771166807.97,0.0,internal_timestamp,288.029998779,965443,1562178007,6.85739994049,3.43768997192,34.0006788768,1027.97863496,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1683',)",3771166827.96,5,34.3841018677,3774706963.65,3774706965.39,3771166827.96,0.0,internal_timestamp,282.869995117,958541,1562178027,6.86789989471,3.43841018677,34.0007296933,1027.95352644,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1684',)",3771166847.96,5,34.3977012634,3774706963.65,3774706965.39,3771166847.96,0.0,internal_timestamp,277.640014648,959913,1562178047,6.88770008087,3.43977012634,33.9986606414,1027.92511357,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1685',)",3771166867.96,5,34.4113998413,3774706963.65,3774706965.39,3771166867.96,0.0,internal_timestamp,272.410003662,962007,1562178067,6.90729999542,3.44113998413,33.996897141,1027.8969668,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1686',)",3771166888.96,5,34.4141998291,3774706963.65,3774706965.39,3771166888.96,0.0,internal_timestamp,266.929992676,960326,1562178088,6.91279983521,3.44141998291,33.9972024502,1027.87129435,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1687',)",3771166907.96,5,34.4179000854,3774706963.65,3774706965.39,3771166907.96,0.0,internal_timestamp,261.950012207,960099,1562178107,6.91989994049,3.44179000854,33.996674845,1027.84703251,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1688',)",3771166927.96,5,34.4347000122,3774706963.65,3774706965.39,3771166927.96,0.0,internal_timestamp,256.739990234,964056,1562178127,6.94329977036,3.44347000122,33.9945546863,1027.81815455,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1689',)",3771166947.97,5,34.4388008118,3774706963.65,3774706965.39,3771166947.97,0.0,internal_timestamp,251.5,967859,1562178147,6.95120000839,3.44388008118,33.9938035755,1027.79240781,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1690',)",3771166967.96,5,34.4376983643,3774706963.65,3774706965.39,3771166967.96,0.0,internal_timestamp,246.309997559,960057,1562178167,6.95190000534,3.44376983643,33.9944224198,1027.76897732,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1691',)",3771166987.96,5,34.4425010681,3774706963.65,3774706965.4,3771166987.96,0.0,internal_timestamp,241.070007324,963614,1562178187,6.96210002899,3.44425010681,33.9921741313,1027.74171724,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1692',)",3771167007.98,5,34.4412994385,3774706963.66,3774706965.4,3771167007.98,0.0,internal_timestamp,235.800003052,977300,1562178207,6.96379995346,3.44412994385,33.9917382799,1027.71694513,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1693',)",3771167027.96,5,34.4449996948,3774706963.66,3774706965.4,3771167027.96,0.0,internal_timestamp,230.529998779,964411,1562178227,6.9717001915,3.44449996948,33.9905648656,1027.69071442,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1694',)",3771167047.96,5,34.4486999512,3774706963.66,3774706965.4,3771167047.96,0.0,internal_timestamp,225.300003052,963118,1562178247,6.97949981689,3.44486999512,33.9894718056,1027.66474322,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1695',)",3771167067.96,5,34.4861984253,3774706963.66,3774706965.4,3771167067.96,0.0,internal_timestamp,220.11000061,963783,1562178267,7.02939987183,3.44861984253,33.9839037595,1027.62947713,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1696',)",3771167087.97,5,34.4864006042,3774706963.66,3774706965.4,3771167087.97,0.0,internal_timestamp,214.910003662,969580,1562178287,7.03200006485,3.44864006042,33.9840870465,1027.60538199,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1697',)",3771167107.97,5,34.4878005981,3774706963.66,3774706965.4,3771167107.97,0.0,internal_timestamp,209.669998169,967287,1562178307,7.03569984436,3.44878005981,33.9845190381,1027.5811409,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1698',)",3771167127.97,5,34.5130996704,3774706963.66,3774706965.4,3771167127.97,0.0,internal_timestamp,204.449996948,968083,1562178327,7.06860017776,3.45130996704,33.9823439366,1027.55080276,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1699',)",3771167148.97,5,34.5358009338,3774706963.66,3774706965.4,3771167148.97,0.0,internal_timestamp,198.929992676,972552,1562178348,7.09880018234,3.45358009338,33.9801254871,1027.5194242,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1700',)",3771167167.97,5,34.5369987488,3774706963.66,3774706965.4,3771167167.97,0.0,internal_timestamp,193.970001221,965975,1562178367,7.10379981995,3.45369987488,33.9789207672,1027.49498596,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1701',)",3771167187.97,5,34.5597991943,3774706963.66,3774706965.4,3771167187.97,0.0,internal_timestamp,188.669998169,967837,1562178387,7.1360001564,3.45597991943,33.9747325308,1027.46277455,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1702',)",3771167207.97,5,34.6123008728,3774706963.66,3774706965.4,3771167207.97,0.0,internal_timestamp,183.419998169,972046,1562178407,7.20609998703,3.46123008728,33.9656884834,1027.4215642,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1703',)",3771167228.97,5,34.6562995911,3774706963.66,3774706965.4,3771167228.97,0.0,internal_timestamp,177.910003662,966067,1562178428,7.26270008087,3.46562995911,33.960742814,1027.38427874,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1704',)",3771167247.97,5,34.7369003296,3774706963.66,3774706965.4,3771167247.97,0.0,internal_timestamp,172.960006714,969961,1562178447,7.3656001091,3.47369003296,33.9499355266,1027.33827383,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1705',)",3771167268.97,5,34.8111000061,3774706963.66,3774706965.4,3771167268.97,0.0,internal_timestamp,167.449996948,968540,1562178468,7.45959997177,3.48111000061,33.9411237988,1027.2924756,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1706',)",3771167287.97,5,34.9772987366,3774706963.66,3774706965.4,3771167287.97,0.0,internal_timestamp,162.449996948,968134,1562178487,7.66079998016,3.49772987366,33.9268527342,1027.22893647,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1707',)",3771167308.98,5,35.0504989624,3774706963.66,3774706965.4,3771167308.98,0.0,internal_timestamp,156.949996948,976654,1562178508,7.74440002441,3.50504989624,33.9269542094,1027.19147944,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1708',)",3771167327.97,5,35.0611000061,3774706963.66,3774706965.4,3771167327.97,0.0,internal_timestamp,151.929992676,966207,1562178527,7.76280021667,3.50611000061,33.9228583161,1027.16254636,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1709',)",3771167347.97,5,35.0561981201,3774706963.66,3774706965.4,3771167347.97,0.0,internal_timestamp,146.669998169,968974,1562178547,7.75960016251,3.50561981201,33.923206899,1027.13917064,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
