obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('5137',)",3.61038994789,29,13,1025.79260463,29,29,11,3767111115.39,3767111252.71,3748964949.37,44.637117,-124.302617,0.0,internal_timestamp,24.763999939,29,29,1539976149.37,33.290599823,29,29,0,9.64439964294,29,29,3748964949.37
"('5138',)",3.61047005653,29,13,1025.79228419,29,29,11,3767111115.39,3767111252.71,3748964949.43,44.637117,-124.302617,0.0,internal_timestamp,24.7430000305,29,29,1539976149.43,33.2905006409,29,29,0,9.6452999115,29,29,3748964949.43
"('5139',)",3.6105298996,29,13,1025.791652,29,29,11,3767111115.39,3767111252.71,3748964949.5,44.637117,-124.302617,0.0,internal_timestamp,24.7159996033,29,29,1539976149.5,33.2901000977,29,29,0,9.64649963379,29,29,3748964949.5
"('5140',)",3.61062002182,29,13,1025.79036779,29,29,11,3767111115.39,3767111252.71,3748964949.56,44.637117,-124.302617,0.0,internal_timestamp,24.6979999542,29,29,1539976149.56,33.2890014648,29,29,0,9.64859962463,29,29,3748964949.56
"('5141',)",3.61080002785,29,13,1025.78821728,29,29,11,3767111115.39,3767111252.71,3748964949.62,44.637117,-124.302617,0.0,internal_timestamp,24.6749992371,29,29,1539976149.62,33.2872009277,29,29,0,9.65250015259,29,29,3748964949.62
"('5142',)",3.611109972,29,13,1025.78504449,29,29,11,3767111115.39,3767111252.71,3748964949.68,44.637117,-124.302617,0.0,internal_timestamp,24.6550006866,29,29,1539976149.68,33.2845993042,29,29,0,9.65890026093,29,29,3748964949.68
"('5143',)",3.61157989502,29,13,1025.78092596,29,29,11,3767111115.39,3767111252.71,3748964949.74,44.637117,-124.302617,0.0,internal_timestamp,24.6299991608,29,29,1539976149.74,33.2812995911,29,29,0,9.66759967804,29,29,3748964949.74
"('5144',)",3.61219000816,29,13,1025.77647259,29,29,11,3767111115.39,3767111252.71,3748964949.81,44.637117,-124.302617,0.0,internal_timestamp,24.6100006104,29,29,1539976149.81,33.2779006958,29,29,0,9.67800045013,29,29,3748964949.81
"('5145',)",3.61284995079,29,13,1025.77211219,29,29,11,3767111115.39,3767111252.71,3748964949.87,44.637117,-124.302617,0.0,internal_timestamp,24.5909996033,29,29,1539976149.87,33.2747001648,29,29,0,9.68879985809,29,29,3748964949.87
"('5146',)",3.61350011826,29,13,1025.76777444,29,29,11,3767111115.39,3767111252.71,3748964949.93,44.637117,-124.302617,0.0,internal_timestamp,24.5699996948,29,29,1539976149.93,33.2714996338,29,29,0,9.69939994812,29,29,3748964949.93
"('5147',)",3.61413002014,29,13,1025.76345956,29,29,11,3767111115.39,3767111252.71,3748964949.99,44.637117,-124.302617,0.0,internal_timestamp,24.547000885,29,29,1539976149.99,33.2682991028,29,29,0,9.70979976654,29,29,3748964949.99
"('5148',)",3.61477994919,29,13,1025.75927315,29,29,11,3767111115.39,3767111252.71,3748964950.06,44.637117,-124.302617,0.0,internal_timestamp,24.5249996185,29,29,1539976150.06,33.2653007507,29,29,0,9.72039985657,29,29,3748964950.06
"('5149',)",3.61545991898,29,13,1025.75507532,29,29,11,3767111115.39,3767111252.71,3748964950.12,44.637117,-124.302617,0.0,internal_timestamp,24.5049991608,29,29,1539976150.12,33.262298584,29,29,0,9.7311000824,29,29,3748964950.12
"('5150',)",3.6161301136,29,13,1025.75086582,29,29,11,3767111115.39,3767111252.71,3748964950.18,44.637117,-124.302617,0.0,internal_timestamp,24.482000351,29,29,1539976150.18,33.2593002319,29,29,0,9.74180030823,29,29,3748964950.18
"('5151',)",3.61676001549,29,13,1025.74674242,29,29,11,3767111115.39,3767111252.71,3748964950.24,44.637117,-124.302617,0.0,internal_timestamp,24.4599990845,29,29,1539976150.24,33.2563018799,29,29,0,9.75199985504,29,29,3748964950.24
"('5152',)",3.61731004715,29,13,1025.74295157,29,29,11,3767111115.39,3767111252.71,3748964950.31,44.637117,-124.302617,0.0,internal_timestamp,24.4409999847,29,29,1539976150.31,33.2535018921,29,29,0,9.76119995117,29,29,3748964950.31
"('5153',)",3.61772990227,29,13,1025.73941971,29,29,11,3767111115.39,3767111252.71,3748964950.37,44.637117,-124.302617,0.0,internal_timestamp,24.420999527,29,29,1539976150.37,33.2507019043,29,29,0,9.7687997818,29,29,3748964950.37
"('5154',)",3.618060112,29,13,1025.73649521,29,29,11,3767111115.39,3767111252.71,3748964950.43,44.637117,-124.302617,0.0,internal_timestamp,24.3980007172,29,29,1539976150.43,33.2484016418,29,29,0,9.77499961853,29,29,3748964950.43
"('5155',)",3.61827993393,29,13,1025.73389555,29,29,11,3767111115.39,3767111252.71,3748964950.5,44.637117,-124.302617,0.0,internal_timestamp,24.375,29,29,1539976150.5,33.2462005615,29,29,0,9.77970027924,29,29,3748964950.5
"('5156',)",3.61840009689,29,13,1025.73148392,29,29,11,3767111115.39,3767111252.71,3748964950.56,44.637117,-124.302617,0.0,internal_timestamp,24.357000351,29,29,1539976150.56,33.2439994812,29,29,0,9.78339958191,29,29,3748964950.56
"('5157',)",3.61847996712,29,13,1025.72929888,29,29,11,3767111115.39,3767111252.71,3748964950.62,44.637117,-124.302617,0.0,internal_timestamp,24.3360004425,29,29,1539976150.62,33.2420005798,29,29,0,9.78660011292,29,29,3748964950.62
"('5158',)",3.61857008934,29,13,1025.7272956,29,29,11,3767111115.39,3767111252.71,3748964950.68,44.637117,-124.302617,0.0,internal_timestamp,24.3099994659,29,29,1539976150.68,33.2402000427,29,29,0,9.78950023651,29,29,3748964950.68
"('5159',)",3.61873006821,29,13,1025.72569033,29,29,11,3767111115.39,3767111252.71,3748964950.79,44.637117,-124.302617,0.0,internal_timestamp,24.2929992676,29,29,1539976150.79,33.238899231,29,29,1,9.79259967804,29,29,3748964950.79
"('5160',)",3.61894989014,29,13,1025.72440729,29,29,11,3767111115.39,3767111252.71,3748964950.81,44.637117,-124.302617,0.0,internal_timestamp,24.2719993591,29,29,1539976150.81,33.2380981445,29,29,0,9.79599952698,29,29,3748964950.81
"('5161',)",3.61922001839,29,13,1025.72331724,29,29,11,3767111115.39,3767111252.71,3748964950.87,44.637117,-124.302617,0.0,internal_timestamp,24.2490005493,29,29,1539976150.87,33.2375984192,29,29,0,9.79959964752,29,29,3748964950.87
"('5162',)",3.61951994896,29,13,1025.72229998,29,29,11,3767111115.39,3767111252.71,3748964950.93,44.637117,-124.302617,0.0,internal_timestamp,24.2280006409,29,29,1539976150.93,33.2372016907,29,29,0,9.80329990387,29,29,3748964950.93
"('5163',)",3.61981010437,29,13,1025.72147216,29,29,11,3767111115.39,3767111252.71,3748964951.0,44.637117,-124.302617,0.0,internal_timestamp,24.2080001831,29,29,1539976151.0,33.2369995117,29,29,0,9.80679988861,29,29,3748964951.0
"('5164',)",3.62005996704,29,13,1025.72055096,29,29,11,3767111115.39,3767111252.71,3748964951.19,44.637117,-124.302617,0.0,internal_timestamp,24.1870002747,29,29,1539976151.19,33.2365989685,29,29,1,9.80990028381,29,29,3748964951.19
"('5165',)",3.62027001381,29,13,1025.71987947,29,29,11,3767111115.39,3767111252.71,3748964951.2,44.637117,-124.302617,0.0,internal_timestamp,24.1679992676,29,29,1539976151.2,33.2364006042,29,29,0,9.8125,29,29,3748964951.2
"('5166',)",3.62044000626,29,13,1025.7192575,29,29,11,3767111115.39,3767111252.71,3748964951.2,44.637117,-124.302617,0.0,internal_timestamp,24.1459999084,29,29,1539976151.2,33.2361984253,29,29,0,9.81470012665,29,29,3748964951.2
"('5167',)",3.62059998512,29,13,1025.71867163,29,29,11,3767111115.39,3767111252.71,3748964951.25,44.637117,-124.302617,0.0,internal_timestamp,24.1240005493,29,29,1539976151.25,33.236000061,29,29,0,9.81669998169,29,29,3748964951.25
"('5168',)",3.62076997757,29,13,1025.71826624,29,29,11,3767111115.39,3767111252.71,3748964951.31,44.637117,-124.302617,0.0,internal_timestamp,24.1040000916,29,29,1539976151.31,33.236000061,29,29,0,9.81859970093,29,29,3748964951.31
"('5169',)",3.62097001076,29,13,1025.7180246,29,29,11,3767111115.39,3767111252.71,3748964951.37,44.637117,-124.302617,0.0,internal_timestamp,24.0860004425,29,29,1539976151.37,33.2361984253,29,29,0,9.82050037384,29,29,3748964951.37
"('5170',)",3.6211400032,29,13,1025.71769501,29,29,11,3767111115.39,3767111252.71,3748964951.43,44.637117,-124.302617,0.0,internal_timestamp,24.0650005341,29,29,1539976151.43,33.2363014221,29,29,0,9.82240009308,29,29,3748964951.43
"('5171',)",3.62129998207,29,13,1025.71733459,29,29,11,3767111115.39,3767111252.71,3748964951.49,44.637117,-124.302617,0.0,internal_timestamp,24.0440006256,29,29,1539976151.49,33.2363014221,29,29,0,9.82400035858,29,29,3748964951.49
"('5172',)",3.62140011787,29,13,1025.71686309,29,29,11,3767111115.39,3767111252.72,3748964951.56,44.637117,-124.302617,0.0,internal_timestamp,24.0259990692,29,29,1539976151.56,33.2360992432,29,29,0,9.82540035248,29,29,3748964951.56
"('5173',)",3.62146997452,29,13,1025.7162563,29,29,11,3767111115.39,3767111252.72,3748964951.62,44.637117,-124.302617,0.0,internal_timestamp,24.0049991608,29,29,1539976151.62,33.2356987,29,29,0,9.82660007477,29,29,3748964951.62
"('5174',)",3.62149000168,29,13,1025.7157021,29,29,11,3767111115.39,3767111252.72,3748964951.68,44.637117,-124.302617,0.0,internal_timestamp,23.9810009003,29,29,1539976151.68,33.2352981567,29,29,0,9.82740020752,29,29,3748964951.68
"('5175',)",3.62144994736,29,13,1025.71503784,29,29,11,3767111115.39,3767111252.72,3748964951.75,44.637117,-124.302617,0.0,internal_timestamp,23.9619998932,29,29,1539976151.75,33.2346000671,29,29,0,9.82759952545,29,29,3748964951.75
"('5176',)",3.62123990059,29,13,1025.71389268,29,29,11,3767111115.39,3767111252.72,3748964951.81,44.637117,-124.302617,0.0,internal_timestamp,23.9419994354,29,29,1539976151.81,33.2331008911,29,29,0,9.8268995285,29,29,3748964951.81
"('5177',)",3.62087988853,29,13,1025.71227268,29,29,11,3767111115.39,3767111252.72,3748964951.87,44.637117,-124.302617,0.0,internal_timestamp,23.9260005951,29,29,1539976151.87,33.2308006287,29,29,0,9.82540035248,29,29,3748964951.87
"('5178',)",3.62039995193,29,13,1025.71025283,29,29,11,3767111115.39,3767111252.72,3748964951.93,44.637117,-124.302617,0.0,internal_timestamp,23.9029998779,29,29,1539976151.93,33.2279014587,29,29,0,9.82330036163,29,29,3748964951.93
"('5179',)",3.61984992027,29,13,1025.70829409,29,13,11,3767111115.39,3767111252.72,3748964951.99,44.637117,-124.302617,0.0,internal_timestamp,23.8819999695,29,29,1539976151.99,33.224899292,29,29,0,9.82040023804,29,29,3748964951.99
"('5180',)",3.61922001839,29,13,1025.70654811,29,13,11,3767111115.39,3767111252.72,3748964952.06,44.637117,-124.302617,0.0,internal_timestamp,23.861000061,29,29,1539976152.06,33.2220001221,29,29,0,9.81669998169,29,29,3748964952.06
"('5181',)",3.61856007576,29,13,1025.70511192,29,13,11,3767111115.39,3767111252.72,3748964952.12,44.637117,-124.302617,0.0,internal_timestamp,23.8449993134,29,29,1539976152.12,33.2192993164,29,29,0,9.81219959259,29,29,3748964952.12
"('5182',)",3.61784005165,29,13,1025.70372624,29,13,11,3767111115.39,3767111252.72,3748964952.18,44.637117,-124.302617,0.0,internal_timestamp,23.8220005035,29,29,1539976152.18,33.2165985107,29,29,0,9.80720043182,29,29,3748964952.18
"('5183',)",3.61717009544,29,13,1025.70253975,29,13,11,3767111115.39,3767111252.72,3748964952.25,44.637117,-124.302617,0.0,internal_timestamp,23.8020000458,29,29,1539976152.25,33.2141990662,29,29,0,9.80249977112,29,29,3748964952.25
"('5184',)",3.61668992043,29,13,1025.70208735,29,13,11,3767111115.39,3767111252.72,3748964952.31,44.637117,-124.302617,0.0,internal_timestamp,23.7840003967,29,29,1539976152.31,33.2128982544,29,29,0,9.79860019684,29,29,3748964952.31
"('5185',)",3.61641001701,29,13,1025.70203641,29,13,11,3767111115.39,3767111252.72,3748964952.37,44.637117,-124.302617,0.0,internal_timestamp,23.763999939,29,29,1539976152.37,33.2123985291,29,29,0,9.79599952698,29,29,3748964952.37
"('5186',)",3.61624002457,29,13,1025.70215821,29,13,11,3767111115.39,3767111252.72,3748964952.43,44.637117,-124.302617,0.0,internal_timestamp,23.7460002899,29,29,1539976152.43,33.2122993469,29,29,0,9.79430007935,29,29,3748964952.43
"('5187',)",3.6161301136,29,13,1025.70227028,29,13,11,3767111115.39,3767111252.72,3748964952.49,44.637117,-124.302617,0.0,internal_timestamp,23.7269992828,29,29,1539976152.49,33.2122993469,29,29,0,9.79310035706,29,29,3748964952.49
"('5188',)",3.6160299778,29,13,1025.70215981,29,13,11,3767111115.39,3767111252.72,3748964952.56,44.637117,-124.302617,0.0,internal_timestamp,23.704000473,29,29,1539976152.56,33.2121009827,29,29,0,9.7922000885,29,29,3748964952.56
"('5189',)",3.61591005325,29,13,1025.70189147,29,13,11,3767111115.39,3767111252.72,3748964952.62,44.637117,-124.302617,0.0,internal_timestamp,23.6809997559,29,29,1539976152.62,33.2117004395,29,29,0,9.79129981995,29,29,3748964952.62
"('5190',)",3.61578989029,29,13,1025.70167584,29,13,11,3767111115.39,3767111252.72,3748964952.68,44.637117,-124.302617,0.0,internal_timestamp,23.6660003662,29,29,1539976152.68,33.2112998962,29,29,0,9.79030036926,29,29,3748964952.68
"('5191',)",3.61560988426,29,13,1025.70152637,29,13,11,3767111115.39,3767111252.72,3748964952.74,44.637117,-124.302617,0.0,internal_timestamp,23.6509990692,29,29,1539976152.74,33.210899353,29,29,0,9.78890037537,29,29,3748964952.74
"('5192',)",3.61530995369,29,13,1025.70113677,29,13,11,3767111115.39,3767111252.72,3748964952.81,44.637117,-124.302617,0.0,internal_timestamp,23.6289997101,29,29,1539976152.81,33.2099990845,29,29,0,9.78639984131,29,29,3748964952.81
"('5193',)",3.61488008499,29,13,1025.70056799,29,13,11,3767111115.39,3767111252.72,3748964952.87,44.637117,-124.302617,0.0,internal_timestamp,23.611000061,29,29,1539976152.87,33.2086982727,29,29,0,9.78320026398,29,29,3748964952.87
"('5194',)",3.61443996429,29,13,1025.70011096,29,13,11,3767111115.39,3767111252.72,3748964952.93,44.637117,-124.302617,0.0,internal_timestamp,23.5890007019,29,29,1539976152.93,33.2075004578,29,29,0,9.77970027924,29,29,3748964952.93
"('5195',)",3.61406993866,29,13,1025.69965325,29,13,11,3767111115.39,3767111252.72,3748964953.0,44.637117,-124.302617,0.0,internal_timestamp,23.5680007935,29,29,1539976153.0,33.206401825,29,29,0,9.77670001984,29,29,3748964953.0
"('5196',)",3.61384010315,29,13,1025.69940095,29,13,11,3767111115.39,3767111252.72,3748964953.06,44.637117,-124.302617,0.0,internal_timestamp,23.547000885,29,29,1539976153.06,33.2057991028,29,29,0,9.7748003006,29,29,3748964953.06
"('5197',)",3.61378002167,29,13,1025.69961826,29,13,11,3767111115.39,3767111252.72,3748964953.12,44.637117,-124.302617,0.0,internal_timestamp,23.5310001373,29,29,1539976153.12,33.2060012817,29,29,0,9.77400016785,29,29,3748964953.12
"('5198',)",3.61374998093,29,13,1025.70008279,29,13,11,3767111115.39,3767111252.72,3748964953.18,44.637117,-124.302617,0.0,internal_timestamp,23.5109996796,29,29,1539976153.18,33.2065010071,29,29,0,9.77299976349,29,29,3748964953.18
"('5199',)",3.61348009109,29,13,1025.69999949,29,13,11,3767111115.39,3767111252.72,3748964953.24,44.637117,-124.302617,0.0,internal_timestamp,23.4950008392,29,29,1539976153.24,33.2060012817,29,29,0,9.77070045471,29,29,3748964953.24
"('5200',)",3.61297011375,29,13,1025.6993908,29,13,11,3767111115.39,3767111252.72,3748964953.31,44.637117,-124.302617,0.0,internal_timestamp,23.4740009308,29,29,1539976153.31,33.204498291,29,29,0,9.76669979095,29,29,3748964953.31
"('5201',)",3.61234998703,29,13,1025.69874464,29,13,11,3767111115.39,3767111252.72,3748964953.37,44.637117,-124.302617,0.0,internal_timestamp,23.4589996338,29,29,1539976153.37,33.2027015686,29,29,0,9.76169967651,29,29,3748964953.37
"('5202',)",3.61168003082,29,13,1025.69792935,29,13,11,3767111115.39,3767111252.72,3748964953.43,44.637117,-124.302617,0.0,internal_timestamp,23.4349994659,29,29,1539976153.43,33.2006988525,29,29,0,9.75650024414,29,29,3748964953.43
"('5203',)",3.61117005348,29,13,1025.69743943,29,13,11,3767111115.39,3767111252.73,3748964953.5,44.637117,-124.302617,0.0,internal_timestamp,23.4190006256,29,29,1539976153.5,33.1992988586,29,29,0,9.75240039825,29,29,3748964953.5
"('5204',)",3.61089992523,29,13,1025.69766431,29,13,11,3767111115.39,3767111252.73,3748964953.56,44.637117,-124.302617,0.0,internal_timestamp,23.4009990692,29,29,1539976153.56,33.1991004944,29,29,0,9.74960041046,29,29,3748964953.56
"('5205',)",3.61070990562,29,13,1025.69791503,29,13,11,3767111115.39,3767111252.73,3748964953.62,44.637117,-124.302617,0.0,internal_timestamp,23.3799991608,29,29,1539976153.62,33.1991004944,29,29,0,9.74750041962,29,29,3748964953.62
"('5206',)",3.61051988602,29,13,1025.6978691,29,13,11,3767111115.39,3767111252.73,3748964953.68,44.637117,-124.302617,0.0,internal_timestamp,23.3600006104,29,29,1539976153.68,33.1987991333,29,29,0,9.74580001831,29,29,3748964953.68
"('5207',)",3.61032009125,29,13,1025.69784985,29,13,11,3767111115.39,3767111252.73,3748964953.75,44.637117,-124.302617,0.0,internal_timestamp,23.3379993439,29,29,1539976153.75,33.1985015869,29,29,0,9.74390029907,29,29,3748964953.75
"('5208',)",3.6099998951,29,13,1025.69721327,29,13,11,3767111115.39,3767111252.73,3748964953.81,44.637117,-124.302617,0.0,internal_timestamp,23.3209991455,29,29,1539976153.81,33.1972999573,29,29,0,9.74160003662,29,29,3748964953.81
"('5209',)",3.60959005356,29,13,1025.69654155,29,13,11,3767111115.39,3767111252.73,3748964953.87,44.637117,-124.302617,0.0,internal_timestamp,23.3050003052,29,29,1539976153.87,33.1958999634,29,29,0,9.73859977722,29,29,3748964953.87
"('5210',)",3.60914993286,29,13,1025.69571752,29,13,11,3767111115.39,3767111252.73,3748964953.93,44.637117,-124.302617,0.0,internal_timestamp,23.2859992981,29,29,1539976153.93,33.1943016052,29,29,0,9.73550033569,29,29,3748964953.93
"('5211',)",3.60877990723,29,13,1025.69543412,29,13,11,3767111115.39,3767111252.73,3748964954.0,44.637117,-124.302617,0.0,internal_timestamp,23.2660007477,29,29,1539976154.0,33.1934013367,29,29,0,9.73239994049,29,29,3748964954.0
"('5212',)",3.60843992233,29,13,1025.69512218,29,13,11,3767111115.39,3767111252.73,3748964954.06,44.637117,-124.302617,0.0,internal_timestamp,23.2469997406,29,29,1539976154.06,33.1925010681,29,29,0,9.72949981689,29,29,3748964954.06
"('5213',)",3.60818004608,29,13,1025.69491369,29,13,11,3767111115.39,3767111252.73,3748964954.12,44.637117,-124.302617,0.0,internal_timestamp,23.2250003815,29,29,1539976154.12,33.1918983459,29,29,0,9.72729969025,29,29,3748964954.12
"('5214',)",3.60796999931,29,13,1025.69454543,29,13,11,3767111115.39,3767111252.73,3748964954.18,44.637117,-124.302617,0.0,internal_timestamp,23.2059993744,29,29,1539976154.18,33.1912002563,29,29,0,9.72570037842,29,29,3748964954.18
"('5215',)",3.60787010193,29,13,1025.69436169,29,13,11,3767111115.39,3767111252.73,3748964954.33,44.637117,-124.302617,0.0,internal_timestamp,23.1919994354,29,29,1539976154.33,33.1908988953,29,29,1,9.72500038147,29,29,3748964954.33
"('5216',)",3.60786008835,29,13,1025.69420251,29,13,11,3767111115.39,3767111252.73,3748964954.34,44.637117,-124.302617,0.0,internal_timestamp,23.1739997864,29,29,1539976154.34,33.1907997131,29,29,0,9.72500038147,29,29,3748964954.34
"('5217',)",3.60798001289,29,13,1025.69448068,29,13,11,3767111115.39,3767111252.73,3748964954.37,44.637117,-124.302617,0.0,internal_timestamp,23.1539993286,29,29,1539976154.37,33.1913986206,29,29,0,9.72560024261,29,29,3748964954.37
"('5218',)",3.60815000534,29,13,1025.6949239,29,13,11,3767111115.39,3767111252.73,3748964954.43,44.637117,-124.302617,0.0,internal_timestamp,23.1329994202,29,29,1539976154.43,33.1922988892,29,29,0,9.7265996933,29,29,3748964954.43
"('5219',)",3.60826992989,29,13,1025.69547021,29,13,11,3767111115.39,3767111252.73,3748964954.49,44.637117,-124.302617,0.0,internal_timestamp,23.1130008698,29,29,1539976154.49,33.1931991577,29,29,0,9.72700023651,29,29,3748964954.49
"('5220',)",3.60813999176,29,13,1025.69535822,29,13,11,3767111115.39,3767111252.73,3748964954.56,44.637117,-124.302617,0.0,internal_timestamp,23.0960006714,29,29,1539976154.56,33.1929016113,29,29,0,9.72579956055,29,29,3748964954.56
"('5221',)",3.60767006874,29,13,1025.69431483,29,13,11,3767111115.39,3767111252.73,3748964954.62,44.637117,-124.302617,0.0,internal_timestamp,23.0769996643,29,29,1539976154.62,33.1910018921,29,29,0,9.72259998322,29,29,3748964954.62
"('5222',)",3.60698008537,29,13,1025.69286687,29,13,11,3767111115.39,3767111252.73,3748964954.68,44.637117,-124.302617,0.0,internal_timestamp,23.0559997559,29,29,1539976154.68,33.1883010864,29,29,0,9.71800041199,29,29,3748964954.68
"('5223',)",3.60630011559,29,13,1025.69152632,29,13,11,3767111115.39,3767111252.73,3748964954.75,44.637117,-124.302617,0.0,internal_timestamp,23.0380001068,29,29,1539976154.75,33.1856994629,29,29,0,9.71329975128,29,29,3748964954.75
"('5224',)",3.60583996773,29,13,1025.69103224,29,13,11,3767111115.39,3767111252.73,3748964954.81,44.637117,-124.302617,0.0,internal_timestamp,23.0189990997,29,29,1539976154.81,33.1843986511,29,29,0,9.70960044861,29,29,3748964954.81
"('5225',)",3.6056098938,29,13,1025.69145378,29,13,11,3767111115.39,3767111252.73,3748964954.87,44.637117,-124.302617,0.0,internal_timestamp,23.0,29,29,1539976154.87,33.1845016479,29,29,0,9.70699977875,29,29,3748964954.87
"('5226',)",3.60539007187,29,13,1025.69186927,29,13,11,3767111115.39,3767111252.73,3748964954.93,44.637117,-124.302617,0.0,internal_timestamp,22.9839992523,29,29,1539976154.93,33.1846008301,29,29,0,9.70450019836,29,29,3748964954.93
"('5227',)",3.60500001907,29,13,1025.69151916,29,13,11,3767111115.39,3767111252.73,3748964955.0,44.637117,-124.302617,0.0,internal_timestamp,22.9629993439,29,29,1539976155.0,33.1836013794,29,29,0,9.70129966736,29,29,3748964955.0
"('5228',)",3.60447001457,29,13,1025.69066999,29,13,11,3767111115.39,3767111252.73,3748964955.06,44.637117,-124.302617,0.0,internal_timestamp,22.9409999847,29,29,1539976155.06,33.1818008423,29,29,0,9.69729995728,29,29,3748964955.06
"('5229',)",3.60389995575,29,13,1025.68962441,29,13,11,3767111115.39,3767111252.73,3748964955.12,44.637117,-124.302617,0.0,internal_timestamp,22.9239997864,29,29,1539976155.12,33.1796989441,29,29,0,9.69320011139,29,29,3748964955.12
"('5230',)",3.60345005989,29,13,1025.68891628,29,13,11,3767111115.39,3767111252.73,3748964955.18,44.637117,-124.302617,0.0,internal_timestamp,22.9029998779,29,29,1539976155.18,33.1781997681,29,29,0,9.68980026245,29,29,3748964955.18
"('5231',)",3.60315990448,29,13,1025.68854725,29,13,11,3767111115.39,3767111252.73,3748964955.24,44.637117,-124.302617,0.0,internal_timestamp,22.8799991608,29,29,1539976155.24,33.1773986816,29,29,0,9.6876001358,29,29,3748964955.24
"('5232',)",3.60307002068,29,13,1025.68884298,29,13,11,3767111115.39,3767111252.73,3748964955.31,44.637117,-124.302617,0.0,internal_timestamp,22.8670005798,29,29,1539976155.31,33.1776008606,29,29,0,9.68640041351,29,29,3748964955.31
"('5233',)",3.60295009613,29,13,1025.68882305,29,13,11,3767111115.39,3767111252.73,3748964955.37,44.637117,-124.302617,0.0,internal_timestamp,22.8540000916,29,29,1539976155.37,33.1773986816,29,29,0,9.68519973755,29,29,3748964955.37
"('5234',)",3.60264992714,29,13,1025.68801277,29,13,11,3767111115.39,3767111252.73,3748964955.43,44.637117,-124.302617,0.0,internal_timestamp,22.8299999237,29,29,1539976155.43,33.1761016846,29,29,0,9.68330001831,29,29,3748964955.43
"('5235',)",3.60214996338,29,13,1025.68634935,29,13,11,3767111115.39,3767111252.73,3748964955.5,44.637117,-124.302617,0.0,internal_timestamp,22.8099994659,29,29,1539976155.5,33.173500061,29,29,0,9.68050003052,29,29,3748964955.5
"('5236',)",3.60148000717,29,13,1025.68419889,29,29,11,3767111115.39,3767111252.73,3748964955.88,44.637117,-124.302617,0.0,internal_timestamp,22.7910003662,29,29,1539976155.88,33.1701011658,29,29,1,9.67689990997,29,29,3748964955.88
"('5237',)",3.60080003738,29,13,1025.68188403,29,29,11,3767111115.39,3767111252.73,3748964955.89,44.637117,-124.302617,0.0,internal_timestamp,22.7670001984,29,29,1539976155.89,33.1665000916,29,29,0,9.67319965363,29,29,3748964955.89
"('5238',)",3.60027003288,29,13,1025.68047817,29,29,11,3767111115.39,3767111252.73,3748964955.89,44.637117,-124.302617,0.0,internal_timestamp,22.7509994507,29,29,1539976155.89,33.164100647,29,29,0,9.66989994049,29,29,3748964955.89
"('5239',)",3.59983992577,29,13,1025.67953376,29,29,11,3767111115.39,3767111252.73,3748964955.9,44.637117,-124.302617,0.0,internal_timestamp,22.7310009003,29,29,1539976155.9,33.162399292,29,29,0,9.66699981689,29,29,3748964955.9
"('5240',)",3.59943008423,29,13,1025.6785594,29,29,11,3767111115.39,3767111252.73,3748964955.91,44.637117,-124.302617,0.0,internal_timestamp,22.7110004425,29,29,1539976155.91,33.1607017517,29,29,0,9.6642999649,29,29,3748964955.91
"('5241',)",3.59898996353,29,13,1025.67735112,29,29,11,3767111115.39,3767111252.73,3748964955.91,44.637117,-124.302617,0.0,internal_timestamp,22.6919994354,29,29,1539976155.91,33.1586990356,29,29,0,9.66160011292,29,29,3748964955.91
"('5242',)",3.59850001335,29,13,1025.67594314,29,29,11,3767111115.39,3767111252.73,3748964955.93,44.637117,-124.302617,0.0,internal_timestamp,22.6730003357,29,29,1539976155.93,33.1563987732,29,29,0,9.65869998932,29,29,3748964955.93
"('5243',)",3.59795999527,29,13,1025.67405363,29,29,11,3767111115.39,3767111252.73,3748964955.99,44.637117,-124.302617,0.0,internal_timestamp,22.6509990692,29,29,1539976155.99,33.1534996033,29,29,0,9.65579986572,29,29,3748964955.99
"('5244',)",3.59736990929,29,13,1025.67193771,29,29,11,3767111115.39,3767111252.73,3748964956.06,44.637117,-124.302617,0.0,internal_timestamp,22.6310005188,29,29,1539976156.06,33.1502990723,29,29,0,9.65289974213,29,29,3748964956.06
"('5245',)",3.5968298912,29,13,1025.66979342,29,29,11,3767111115.39,3767111252.74,3748964956.12,44.637117,-124.302617,0.0,internal_timestamp,22.6119995117,29,29,1539976156.12,33.1470985413,29,29,0,9.65019989014,29,29,3748964956.12
"('5246',)",3.59635996819,29,13,1025.66788919,29,29,11,3767111115.39,3767111252.74,3748964956.18,44.637117,-124.302617,0.0,internal_timestamp,22.5949993134,29,29,1539976156.18,33.1442985535,29,29,0,9.64799976349,29,29,3748964956.18
"('5247',)",3.59599995613,29,13,1025.66634376,29,29,11,3767111115.39,3767111252.74,3748964956.24,44.637117,-124.302617,0.0,internal_timestamp,22.5750007629,29,29,1539976156.24,33.1421012878,29,29,0,9.64640045166,29,29,3748964956.24
