obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('5988',)",3772727546.12,14,3.49319005013,3779218470.57,3779218542.36,3772727546.12,0.0,internal_timestamp,31.829000473,1563738746.12,33.3436012268,0,8.28110027313,1026.08016002,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5989',)",3772727546.19,14,3.49320006371,3779218470.57,3779218542.36,3772727546.19,0.0,internal_timestamp,31.813999176,1563738746.19,33.3443984985,0,8.28050041199,1026.08080636,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5990',)",3772727546.25,14,3.49320006371,3779218470.57,3779218542.36,3772727546.25,0.0,internal_timestamp,31.7950000763,1563738746.25,33.3447990417,0,8.28009986877,1026.08109343,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5991',)",3772727546.31,14,3.49319005013,3779218470.57,3779218542.36,3772727546.31,0.0,internal_timestamp,31.7749996185,1563738746.31,33.3447990417,0,8.27999973297,1026.08101683,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5992',)",3772727546.37,14,3.49317002296,3779218470.57,3779218542.36,3772727546.37,0.0,internal_timestamp,31.7609996796,1563738746.37,33.3442993164,0,8.28030014038,1026.08051586,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5993',)",3772727546.43,14,3.49313998222,3779218470.57,3779218542.36,3772727546.43,0.0,internal_timestamp,31.7409992218,1563738746.43,33.3432998657,0,8.28090000153,1026.0795507,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5994',)",3772727546.5,14,3.49308991432,3779218470.57,3779218542.36,3772727546.5,0.0,internal_timestamp,31.7280006409,1563738746.5,33.3420982361,0,8.28170013428,1026.07842906,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5995',)",3772727546.56,14,3.49304008484,3779218470.57,3779218542.36,3772727546.56,0.0,internal_timestamp,31.7049999237,1563738746.56,33.3406982422,0,8.28269958496,1026.07707621,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5996',)",3772727546.62,14,3.49299001694,3779218470.57,3779218542.36,3772727546.62,0.0,internal_timestamp,31.6900005341,1563738746.62,33.3391990662,0,8.28369998932,1026.07568209,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5997',)",3772727546.68,14,3.4929599762,3779218470.57,3779218542.36,3772727546.68,0.0,internal_timestamp,31.6730003357,1563738746.68,33.3381996155,0,8.28429985046,1026.07473065,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5998',)",3772727546.75,14,3.49293994904,3779218470.57,3779218542.36,3772727546.75,0.0,internal_timestamp,31.6529998779,1563738746.75,33.3376998901,0,8.28470039368,1026.0741872,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5999',)",3772727546.81,14,3.49290990829,3779218470.57,3779218542.36,3772727546.81,0.0,internal_timestamp,31.638999939,1563738746.81,33.3371009827,0,8.28499984741,1026.0736086,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6000',)",3772727546.87,14,3.49288010597,3779218470.57,3779218542.36,3772727546.87,0.0,internal_timestamp,31.6229991913,1563738746.87,33.3367004395,0,8.28520011902,1026.07319123,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6001',)",3772727546.94,14,3.49287009239,3779218470.57,3779218542.36,3772727546.94,0.0,internal_timestamp,31.6049995422,1563738746.94,33.3362998962,0,8.28540039062,1026.07276472,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6002',)",3772727547.0,14,3.49287009239,3779218470.57,3779218542.36,3772727547.0,0.0,internal_timestamp,31.5869998932,1563738747.0,33.3362007141,0,8.28549957275,1026.07258966,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6003',)",3772727547.06,14,3.49288988113,3779218470.57,3779218542.36,3772727547.06,0.0,internal_timestamp,31.5669994354,1563738747.06,33.3364982605,0,8.28549957275,1026.0727314,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6004',)",3772727547.12,14,3.49292993546,3779218470.57,3779218542.36,3772727547.12,0.0,internal_timestamp,31.5520000458,1563738747.12,33.3370018005,0,8.28540039062,1026.07307242,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6005',)",3772727547.18,14,3.4929599762,3779218470.57,3779218542.36,3772727547.18,0.0,internal_timestamp,31.5340003967,1563738747.18,33.3372001648,0,8.28549957275,1026.07313069,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6006',)",3772727547.25,14,3.49294996262,3779218470.57,3779218542.36,3772727547.25,0.0,internal_timestamp,31.517999649,1563738747.25,33.3367004395,0,8.28590011597,1026.07260556,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6007',)",3772727547.31,14,3.49288988113,3779218470.57,3779218542.36,3772727547.31,0.0,internal_timestamp,31.5,1563738747.31,33.3356018066,0,8.28649997711,1026.07157177,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6008',)",3772727547.37,14,3.49282002449,3779218470.57,3779218542.36,3772727547.37,0.0,internal_timestamp,31.482000351,1563738747.37,33.3340988159,0,8.28730010986,1026.0701909,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6009',)",3772727547.43,14,3.49274992943,3779218470.57,3779218542.36,3772727547.43,0.0,internal_timestamp,31.4659996033,1563738747.43,33.3325004578,0,8.28820037842,1026.0687294,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6010',)",3772727547.5,14,3.4926700592,3779218470.57,3779218542.36,3772727547.5,0.0,internal_timestamp,31.4489994049,1563738747.5,33.3310012817,0,8.28890037537,1026.0673711,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6011',)",3772727547.56,14,3.4925699234,3779218470.57,3779218542.36,3772727547.56,0.0,internal_timestamp,31.4319992065,1563738747.56,33.3296012878,0,8.2891998291,1026.06615057,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6012',)",3772727547.62,14,3.49241995811,3779218470.57,3779218542.36,3772727547.62,0.0,internal_timestamp,31.4139995575,1563738747.62,33.3282012939,0,8.2889995575,1026.06500032,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6013',)",3772727547.68,14,3.49224996567,3779218470.57,3779218542.36,3772727547.68,0.0,internal_timestamp,31.3980007172,1563738747.68,33.3268013,0,8.28849983215,1026.06390409,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6014',)",3772727547.75,14,3.49207997322,3779218470.57,3779218542.36,3772727547.75,0.0,internal_timestamp,31.3859996796,1563738747.75,33.3255996704,0,8.28789997101,1026.06299671,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6015',)",3772727547.81,14,3.4919500351,3779218470.57,3779218542.36,3772727547.81,0.0,internal_timestamp,31.3659992218,1563738747.81,33.324798584,0,8.28740024567,1026.06235178,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6016',)",3772727547.87,14,3.49185991287,3779218470.57,3779218542.36,3772727547.87,0.0,internal_timestamp,31.3470001221,1563738747.87,33.3241004944,0,8.28709983826,1026.06176235,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6017',)",3772727547.93,14,3.49180006981,3779218470.57,3779218542.37,3772727547.93,0.0,internal_timestamp,31.3330001831,1563738747.93,33.3235015869,0,8.28709983826,1026.0612286,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6018',)",3772727548.0,14,3.49175000191,3779218470.57,3779218542.37,3772727548.0,0.0,internal_timestamp,31.3150005341,1563738748.0,33.3230018616,1,8.28709983826,1026.0607543,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6019',)",3772727548.06,14,3.49169993401,3779218470.57,3779218542.37,3772727548.06,0.0,internal_timestamp,31.2940006256,1563738748.06,33.3222999573,0,8.28719997406,1026.06009273,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6020',)",3772727548.12,14,3.4916601181,3779218470.57,3779218542.37,3772727548.12,0.0,internal_timestamp,31.2770004272,1563738748.12,33.3218002319,0,8.28730010986,1026.05960801,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6021',)",3772727548.19,14,3.4916100502,3779218470.57,3779218542.37,3772727548.19,0.0,internal_timestamp,31.2630004883,1563738748.19,33.3213005066,0,8.28730010986,1026.05915204,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6022',)",3772727548.25,14,3.4915599823,3779218470.57,3779218542.37,3772727548.25,0.0,internal_timestamp,31.2469997406,1563738748.25,33.3208007812,0,8.28730010986,1026.05868689,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6023',)",3772727548.31,14,3.4915099144,3779218470.57,3779218542.37,3772727548.31,0.0,internal_timestamp,31.2299995422,1563738748.31,33.320098877,0,8.28740024567,1026.05804364,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6024',)",3772727548.37,14,3.4914700985,3779218470.57,3779218542.37,3772727548.37,0.0,internal_timestamp,31.2119998932,1563738748.37,33.3196983337,0,8.28740024567,1026.05764712,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6025',)",3772727548.56,14,3.49143004417,3779218470.57,3779218542.37,3772727548.56,0.0,internal_timestamp,31.1940002441,1563738748.56,33.3194999695,1,8.28730010986,1026.05742413,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6026',)",3772727548.57,14,3.49142003059,3779218470.57,3779218542.37,3772727548.57,0.0,internal_timestamp,31.1800003052,1563738748.57,33.3194999695,0,8.28709983826,1026.05739001,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6027',)",3772727548.57,14,3.49140000343,3779218470.57,3779218542.37,3772727548.57,0.0,internal_timestamp,31.1620006561,1563738748.57,33.3194007874,0,8.28699970245,1026.0572448,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6028',)",3772727548.62,14,3.49138998985,3779218470.57,3779218542.37,3772727548.62,0.0,internal_timestamp,31.1439990997,1563738748.62,33.3193016052,0,8.28699970245,1026.05708459,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6029',)",3772727548.68,14,3.49135994911,3779218470.57,3779218542.37,3772727548.68,0.0,internal_timestamp,31.1280002594,1563738748.68,33.3188018799,0,8.28719997406,1026.05658947,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6030',)",3772727548.75,14,3.49130010605,3779218470.57,3779218542.37,3772727548.75,0.0,internal_timestamp,31.1119995117,1563738748.75,33.3179016113,0,8.28750038147,1026.05576525,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6031',)",3772727548.81,14,3.49121999741,3779218470.57,3779218542.37,3772727548.81,0.0,internal_timestamp,31.0970001221,1563738748.81,33.3166007996,0,8.28789997101,1026.05461667,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6032',)",3772727548.87,14,3.49112010002,3779218470.57,3779218542.37,3772727548.87,0.0,internal_timestamp,31.077999115,1563738748.87,33.3152008057,0,8.28839969635,1026.053357,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6033',)",3772727548.93,14,3.49101996422,3779218470.57,3779218542.37,3772727548.93,0.0,internal_timestamp,31.0580005646,1563738748.93,33.3138008118,0,8.28880023956,1026.05210762,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6034',)",3772727549.0,14,3.49096989632,3779218470.57,3779218542.37,3772727549.0,0.0,internal_timestamp,31.0419998169,1563738749.0,33.3129005432,0,8.2891998291,1026.05126855,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6035',)",3772727549.06,14,3.49095988274,3779218470.57,3779218542.37,3772727549.06,0.0,internal_timestamp,31.0240001678,1563738749.06,33.3125,0,8.28940010071,1026.05084204,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6036',)",3772727549.12,14,3.49096989632,3779218470.57,3779218542.37,3772727549.12,0.0,internal_timestamp,31.0060005188,1563738749.12,33.3123016357,0,8.28969955444,1026.05055922,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6037',)",3772727549.18,14,3.49096989632,3779218470.57,3779218542.38,3772727549.18,0.0,internal_timestamp,30.9880008698,1563738749.18,33.3121986389,0,8.28979969025,1026.05038103,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6038',)",3772727549.25,14,3.49095010757,3779218470.57,3779218542.38,3772727549.25,0.0,internal_timestamp,30.9720001221,1563738749.25,33.3120994568,0,8.28979969025,1026.05022998,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6039',)",3772727549.31,14,3.49086999893,3779218470.57,3779218542.38,3772727549.31,0.0,internal_timestamp,30.9559993744,1563738749.31,33.3115005493,0,8.28940010071,1026.0497469,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6040',)",3772727549.37,14,3.49067997932,3779218470.57,3779218542.38,3772727549.37,0.0,internal_timestamp,30.938999176,1563738749.37,33.3105010986,0,8.28839969635,1026.04903512,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6041',)",3772727549.44,14,3.49037003517,3779218470.57,3779218542.38,3772727549.44,0.0,internal_timestamp,30.9239997864,1563738749.44,33.3089981079,0,8.28660011292,1026.04805728,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6042',)",3772727549.5,14,3.48993992805,3779218470.57,3779218542.38,3772727549.5,0.0,internal_timestamp,30.906999588,1563738749.5,33.3068008423,0,8.28419971466,1026.04661574,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6043',)",3772727549.56,14,3.48945999146,3779218470.57,3779218542.38,3772727549.56,0.0,internal_timestamp,30.8899993896,1563738749.56,33.3041992188,0,8.28139972687,1026.04491681,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6044',)",3772727549.62,14,3.48900008202,3779218470.57,3779218542.38,3772727549.62,0.0,internal_timestamp,30.875,1563738749.62,33.3018989563,0,8.27880001068,1026.04343329,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6045',)",3772727549.69,14,3.48865008354,3779218470.57,3779218542.38,3772727549.69,0.0,internal_timestamp,30.8589992523,1563738749.69,33.300201416,0,8.27659988403,1026.04235795,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6046',)",3772727549.75,14,3.48840999603,3779218470.57,3779218542.38,3772727549.75,0.0,internal_timestamp,30.841999054,1563738749.75,33.2991981506,0,8.27499961853,1026.0417327,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6047',)",3772727549.81,14,3.48828005791,3779218470.57,3779218542.38,3772727549.81,0.0,internal_timestamp,30.8209991455,1563738749.81,33.2988014221,0,8.27400016785,1026.04147488,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6048',)",3772727549.87,14,3.48819994926,3779218470.57,3779218542.38,3772727549.87,0.0,internal_timestamp,30.8029994965,1563738749.87,33.2986984253,0,8.2733001709,1026.04141636,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6049',)",3772727549.94,14,3.48814988136,3779218470.57,3779218542.38,3772727549.94,0.0,internal_timestamp,30.7880001068,1563738749.94,33.2985992432,0,8.27270030975,1026.04135958,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6050',)",3772727550.0,14,3.48807001114,3779218470.57,3779218542.38,3772727550.0,0.0,internal_timestamp,30.7719993591,1563738750.0,33.2984008789,0,8.27219963074,1026.04120561,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6051',)",3772727550.06,14,3.48797011375,3779218470.57,3779218542.38,3772727550.06,0.0,internal_timestamp,30.7560005188,1563738750.06,33.2980003357,0,8.27140045166,1026.04093773,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6052',)",3772727550.12,14,3.48780989647,3779218470.57,3779218542.38,3772727550.12,0.0,internal_timestamp,30.7409992218,1563738750.12,33.2971992493,0,8.2704000473,1026.04039038,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6053',)",3772727550.18,14,3.4876101017,3779218470.57,3779218542.38,3772727550.18,0.0,internal_timestamp,30.7240009308,1563738750.18,33.2962989807,0,8.26920032501,1026.03978589,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6054',)",3772727550.25,14,3.48741006851,3779218470.57,3779218542.38,3772727550.25,0.0,internal_timestamp,30.7019996643,1563738750.25,33.29529953,0,8.26799964905,1026.03908083,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6055',)",3772727550.31,14,3.48726010323,3779218470.57,3779218542.38,3772727550.31,0.0,internal_timestamp,30.6830005646,1563738750.31,33.2947006226,0,8.26690006256,1026.03868849,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6056',)",3772727550.37,14,3.48715996742,3779218470.57,3779218542.38,3772727550.37,0.0,internal_timestamp,30.6700000763,1563738750.37,33.2943992615,0,8.26609992981,1026.0385122,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6057',)",3772727550.44,14,3.4871199131,3779218470.57,3779218542.38,3772727550.44,0.0,internal_timestamp,30.6509990692,1563738750.44,33.2944984436,0,8.26560020447,1026.03857764,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6058',)",3772727550.5,14,3.48709988594,3779218470.57,3779218542.38,3772727550.5,0.0,internal_timestamp,30.6340007782,1563738750.5,33.2946014404,0,8.26519966125,1026.03864041,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6059',)",3772727550.56,14,3.48707008362,3779218470.57,3779218542.38,3772727550.56,0.0,internal_timestamp,30.6210002899,1563738750.56,33.2947006226,0,8.26490020752,1026.0387034,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6060',)",3772727550.62,14,3.48702001572,3779218470.57,3779218542.38,3772727550.62,0.0,internal_timestamp,30.6019992828,1563738750.62,33.2946014404,0,8.2643995285,1026.03861341,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6061',)",3772727550.68,14,3.48694992065,3779218470.57,3779218542.38,3772727550.68,0.0,internal_timestamp,30.5849990845,1563738750.68,33.2943000793,0,8.26389980316,1026.03837388,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6062',)",3772727550.75,14,3.48688006401,3779218470.57,3779218542.38,3772727550.75,0.0,internal_timestamp,30.5699996948,1563738750.75,33.2939987183,0,8.26340007782,1026.03814352,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6063',)",3772727550.81,14,3.48681998253,3779218470.57,3779218542.38,3772727550.81,0.0,internal_timestamp,30.5499992371,1563738750.81,33.293800354,0,8.26299953461,1026.0379562,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6064',)",3772727550.87,14,3.48677992821,3779218470.57,3779218542.38,3772727550.87,0.0,internal_timestamp,30.5310001373,1563738750.87,33.2937011719,0,8.26270008087,1026.03783614,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6065',)",3772727550.94,14,3.4867401123,3779218470.57,3779218542.38,3772727550.94,0.0,internal_timestamp,30.517999649,1563738750.94,33.2934989929,0,8.26239967346,1026.03766293,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6066',)",3772727551.0,14,3.48667001724,3779218470.57,3779218542.38,3772727551.0,0.0,internal_timestamp,30.5009994507,1563738751.0,33.2932014465,0,8.26200008392,1026.03741142,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6067',)",3772727551.06,14,3.48657989502,3779218470.57,3779218542.38,3772727551.06,0.0,internal_timestamp,30.4799995422,1563738751.06,33.2929000854,0,8.26140022278,1026.03716852,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6068',)",3772727551.12,14,3.48649001122,3779218470.57,3779218542.38,3772727551.12,0.0,internal_timestamp,30.4650001526,1563738751.12,33.2927017212,0,8.26060009003,1026.03706378,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6069',)",3772727551.18,14,3.48639988899,3779218470.57,3779218542.38,3772727551.18,0.0,internal_timestamp,30.4459991455,1563738751.18,33.2924995422,0,8.25979995728,1026.03693772,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6070',)",3772727551.25,14,3.48628997803,3779218470.57,3779218542.38,3772727551.25,0.0,internal_timestamp,30.4279994965,1563738751.25,33.292098999,0,8.25899982452,1026.03666067,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6071',)",3772727551.31,14,3.4861600399,3779218470.57,3779218542.38,3772727551.31,0.0,internal_timestamp,30.4109992981,1563738751.31,33.2915992737,0,8.25809955597,1026.03632537,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6072',)",3772727551.37,14,3.4860200882,3779218470.57,3779218542.38,3772727551.37,0.0,internal_timestamp,30.3950004578,1563738751.37,33.2910995483,0,8.25710010529,1026.03600945,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6073',)",3772727551.44,14,3.48586988449,3779218470.57,3779218542.38,3772727551.44,0.0,internal_timestamp,30.3770008087,1563738751.44,33.2904014587,0,8.25609970093,1026.03552894,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6074',)",3772727551.5,14,3.48570990562,3779218470.57,3779218542.38,3772727551.5,0.0,internal_timestamp,30.3600006104,1563738751.5,33.2897987366,0,8.25500011444,1026.03514258,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6075',)",3772727551.56,14,3.48553991318,3779218470.57,3779218542.38,3772727551.56,0.0,internal_timestamp,30.3449993134,1563738751.56,33.2890014648,0,8.25389957428,1026.03461294,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6076',)",3772727551.62,14,3.48534011841,3779218470.57,3779218542.36,3772727551.62,0.0,internal_timestamp,30.329000473,1563738751.62,33.2879981995,0,8.25269985199,1026.03393196,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6077',)",3772727551.75,14,3.48511004448,3779218470.57,3779218542.36,3772727551.75,0.0,internal_timestamp,30.313999176,1563738751.75,33.2868003845,1,8.2515001297,1026.03310296,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6078',)",3772727551.76,14,3.48488998413,3779218470.57,3779218542.36,3772727551.76,0.0,internal_timestamp,30.295999527,1563738751.76,33.2855987549,0,8.25020027161,1026.03227215,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6079',)",3772727551.81,14,3.48468995094,3779218470.57,3779218542.36,3772727551.81,0.0,internal_timestamp,30.2779998779,1563738751.81,33.2845993042,0,8.24899959564,1026.03158508,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6080',)",3772727551.87,14,3.48449993134,3779218470.57,3779218542.36,3772727551.87,0.0,internal_timestamp,30.263999939,1563738751.87,33.2837982178,0,8.24779987335,1026.03107172,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6081',)",3772727551.94,14,3.48432993889,3779218470.57,3779218542.36,3772727551.94,0.0,internal_timestamp,30.2460002899,1563738751.94,33.283000946,1,8.24670028687,1026.03052808,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6082',)",3772727552.0,14,3.4841799736,3779218470.57,3779218542.36,3772727552.0,0.0,internal_timestamp,30.2280006409,1563738752.0,33.2823982239,0,8.24569988251,1026.0301222,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6083',)",3772727552.06,14,3.4840400219,3779218470.57,3779218542.36,3772727552.06,0.0,internal_timestamp,30.2089996338,1563738752.06,33.2817001343,0,8.24479961395,1026.02962199,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6084',)",3772727552.12,14,3.48391008377,3779218470.57,3779218542.36,3772727552.12,0.0,internal_timestamp,30.1919994354,1563738752.12,33.2811012268,0,8.24400043488,1026.02919363,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6085',)",3772727552.18,14,3.48378992081,3779218470.57,3779218542.36,3772727552.18,0.0,internal_timestamp,30.1770000458,1563738752.18,33.2807006836,0,8.24320030212,1026.02893015,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6086',)",3772727552.25,14,3.48368000984,3779218470.57,3779218542.36,3772727552.25,0.0,internal_timestamp,30.1609992981,1563738752.25,33.2802009583,0,8.24250030518,1026.02856934,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6087',)",3772727552.31,14,3.48357009888,3779218470.57,3779218542.36,3772727552.31,0.0,internal_timestamp,30.142999649,1563738752.31,33.2795982361,0,8.24190044403,1026.02810366,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6088',)",3772727552.37,14,3.48345994949,3779218470.57,3779218542.36,3772727552.37,0.0,internal_timestamp,30.1259994507,1563738752.37,33.2789993286,0,8.24129962921,1026.02764569,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6089',)",3772727552.43,14,3.48335003853,3779218470.57,3779218542.36,3772727552.43,0.0,internal_timestamp,30.1079998016,1563738752.43,33.2784004211,0,8.24069976807,1026.02718299,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6090',)",3772727552.5,14,3.48324990273,3779218470.57,3779218542.36,3772727552.5,0.0,internal_timestamp,30.0900001526,1563738752.5,33.2779006958,0,8.24020004272,1026.02678314,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6091',)",3772727552.56,14,3.48315000534,3779218470.57,3779218542.36,3772727552.56,0.0,internal_timestamp,30.0720005035,1563738752.56,33.2773017883,0,8.23960018158,1026.02632043,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6092',)",3772727552.62,14,3.48305010796,3779218470.57,3779218542.36,3772727552.62,0.0,internal_timestamp,30.0569992065,1563738752.62,33.2766990662,0,8.23910045624,1026.02585352,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6093',)",3772727552.84,14,3.48293995857,3779218470.57,3779218542.36,3772727552.84,0.0,internal_timestamp,30.0400009155,1563738752.84,33.2760009766,1,8.23869991302,1026.02528788,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6094',)",3772727552.85,14,3.48284006119,3779218470.57,3779218542.36,3772727552.85,0.0,internal_timestamp,30.0209999084,1563738752.85,33.2753982544,0,8.23830032349,1026.02478772,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6095',)",3772727552.85,14,3.48274993896,3779218470.57,3779218542.36,3772727552.85,0.0,internal_timestamp,30.0039997101,1563738752.85,33.2747993469,0,8.23789978027,1026.02429985,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6096',)",3772727552.87,14,3.48266005516,3779218470.57,3779218542.36,3772727552.87,0.0,internal_timestamp,29.9869995117,1563738752.87,33.2742004395,0,8.23750019073,1026.02381198,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6097',)",3772727552.94,14,3.48256993294,3779218470.57,3779218542.36,3772727552.94,0.0,internal_timestamp,29.968000412,1563738752.94,33.273601532,0,8.23700046539,1026.02332994,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6098',)",3772727553.0,14,3.48247003555,3779218470.57,3779218542.36,3772727553.0,0.0,internal_timestamp,29.9519996643,1563738753.0,33.2729988098,0,8.23659992218,1026.02284382,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
