obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('104',)",3659559594.29,2,33.5834999084,3724598986.37,3724598986.49,3659559594.29,0.0,internal_timestamp,455.75,285257,1450570794,5.82880020142,3.35834999084,34.0599230597,1028.93660688,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('105',)",3659559605.29,2,33.5882987976,3724598986.37,3724598986.49,3659559605.29,0.0,internal_timestamp,454.640014648,293646,1450570805,5.83470010757,3.35882987976,34.0599539146,1028.9307443,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('106',)",3659559616.29,2,33.5929985046,3724598986.37,3724598986.49,3659559616.29,0.0,internal_timestamp,453.269989014,290663,1450570816,5.84049987793,3.35929985046,34.0601016797,1028.92379326,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('107',)",3659559627.29,2,33.6138000488,3724598986.37,3724598986.49,3659559627.29,0.0,internal_timestamp,451.690002441,286911,1450570827,5.86920022964,3.36138000488,34.0554983033,1028.90906125,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('108',)",3659559638.3,2,33.6562995911,3724598986.37,3724598986.49,3659559638.3,0.0,internal_timestamp,449.959991455,295718,1450570838,5.92570018768,3.36562995911,34.0474947617,1028.88720832,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('109',)",3659559649.29,2,33.6693992615,3724598986.37,3724598986.49,3659559649.29,0.0,internal_timestamp,448.040008545,291377,1450570849,5.94169998169,3.36693992615,34.0471273751,1028.87594718,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('110',)",3659559660.3,2,33.6771011353,3724598986.37,3724598986.49,3659559660.3,0.0,internal_timestamp,446.140014648,298861,1450570860,5.95109987259,3.36771011353,34.0472972039,1028.86609142,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('111',)",3659559671.3,2,33.685798645,3724598986.37,3724598986.49,3659559671.3,0.0,internal_timestamp,444.529998779,296928,1450570871,5.96229982376,3.3685798645,34.0466383905,1028.85667006,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('112',)",3659559682.3,2,33.6864013672,3724598986.37,3724598986.49,3659559682.3,0.0,internal_timestamp,443.089996338,302870,1450570882,5.96320009232,3.36864013672,34.0471223267,1028.85032125,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('113',)",3659559693.3,2,33.6875991821,3724598986.37,3724598986.49,3659559693.3,0.0,internal_timestamp,441.589996338,298182,1450570893,5.96630001068,3.36875991821,34.0461006834,1028.84221438,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('114',)",3659559704.3,2,33.7027015686,3724598986.37,3724598986.49,3659559704.3,0.0,internal_timestamp,440.130004883,303354,1450570904,5.98540019989,3.37027015686,34.0446453366,1028.83178406,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('115',)",3659559715.3,2,33.7373008728,3724598986.37,3724598986.49,3659559715.3,0.0,internal_timestamp,438.910003662,298938,1450570915,6.0314002037,3.37373008728,34.0380165113,1028.81472878,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('116',)",3659559726.31,2,33.7640991211,3724598986.37,3724598986.49,3659559726.31,0.0,internal_timestamp,437.760009766,307619,1450570926,6.06339979172,3.37640991211,34.0366082783,1028.80399136,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('117',)",3659559737.3,2,33.7887992859,3724598986.37,3724598986.49,3659559737.3,0.0,internal_timestamp,436.649993896,302865,1450570937,6.0936999321,3.37887992859,34.0345231914,1028.79312728,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('118',)",3659559748.3,2,33.8036994934,3724598986.37,3724598986.49,3659559748.3,0.0,internal_timestamp,435.679992676,300318,1450570948,6.11009979248,3.38036994934,34.0352867975,1028.7870391,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('119',)",3659559759.3,2,33.8069000244,3724598986.37,3724598986.49,3659559759.3,0.0,internal_timestamp,434.760009766,304755,1450570959,6.11380004883,3.38069000244,34.0356219412,1028.78257765,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('120',)",3659559770.31,2,33.818901062,3724598986.37,3724598986.49,3659559770.31,0.0,internal_timestamp,433.820007324,310336,1450570970,6.12860012054,3.3818901062,34.0347226474,1028.77553492,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('121',)",3659559781.31,2,33.8395996094,3724598986.37,3724598986.49,3659559781.31,0.0,internal_timestamp,432.829986572,306437,1450570981,6.15439987183,3.38395996094,34.0325860618,1028.76578036,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('122',)",3659559792.31,2,33.8630981445,3724598986.37,3724598986.49,3659559792.31,0.0,internal_timestamp,431.559997559,310333,1450570992,6.18179988861,3.38630981445,34.0321135463,1028.75582542,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('123',)",3659559803.31,2,33.8791999817,3724598986.37,3724598986.49,3659559803.31,0.0,internal_timestamp,430.510009766,305160,1450571003,6.20020008087,3.38791999817,34.0322482427,1028.74858822,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('124',)",3659559814.31,2,33.8905982971,3724598986.37,3724598986.5,3659559814.31,0.0,internal_timestamp,429.529998779,312330,1450571014,6.21379995346,3.38905982971,34.0318843806,1028.74193764,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('125',)",3659559825.31,2,33.8991012573,3724598986.37,3724598986.5,3659559825.31,0.0,internal_timestamp,428.630004883,306248,1450571025,6.22300004959,3.38991012573,34.0326371605,1028.73713685,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('126',)",3659559836.31,2,33.9127006531,3724598986.37,3724598986.5,3659559836.31,0.0,internal_timestamp,427.5,313821,1450571036,6.23939990997,3.39127006531,34.0320071428,1028.72920079,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('127',)",3659559847.31,2,33.9140014648,3724598986.37,3724598986.5,3659559847.31,0.0,internal_timestamp,426.220001221,309489,1450571047,6.24100017548,3.39140014648,34.0324881992,1028.72349059,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('128',)",3659559858.32,2,33.9235992432,3724598986.37,3724598986.5,3659559858.32,0.0,internal_timestamp,425.010009766,316365,1450571058,6.25309991837,3.39235992432,34.0317198851,1028.71567041,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('129',)",3659559869.31,2,33.9303016663,3724598986.37,3724598986.5,3659559869.31,0.0,internal_timestamp,423.869995117,313909,1450571069,6.26109981537,3.39303016663,34.0317752191,1028.70938383,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('130',)",3659559880.32,2,33.9323005676,3724598986.37,3724598986.5,3659559880.32,0.0,internal_timestamp,422.809997559,321521,1450571080,6.26389980316,3.39323005676,34.0317307364,1028.70410311,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('131',)",3659559891.32,2,33.9347991943,3724598986.37,3724598986.5,3659559891.32,0.0,internal_timestamp,421.799987793,318187,1450571091,6.26669979095,3.39347991943,34.032218743,1028.69947031,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('132',)",3659559902.32,2,33.9432983398,3724598986.37,3724598986.5,3659559902.32,0.0,internal_timestamp,420.720001221,323981,1450571102,6.27810001373,3.39432983398,34.0308575781,1028.69187447,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('133',)",3659559913.32,2,33.9490013123,3724598986.37,3724598986.5,3659559913.32,0.0,internal_timestamp,419.600006104,318834,1450571113,6.28529977798,3.39490013123,34.030585264,1028.68553131,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('134',)",3659559924.32,2,33.954498291,3724598986.37,3724598986.5,3659559924.32,0.0,internal_timestamp,418.519989014,316854,1450571124,6.2920999527,3.3954498291,34.0304616734,1028.67954331,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('135',)",3659559935.33,2,33.9569015503,3724598986.37,3724598986.5,3659559935.33,0.0,internal_timestamp,417.429992676,326205,1450571135,6.29519987106,3.39569015503,34.0305828778,1028.6742135,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('136',)",3659559946.32,2,33.9602012634,3724598986.37,3724598986.5,3659559946.32,0.0,internal_timestamp,416.339996338,322338,1450571146,6.29949998856,3.39602012634,34.0305068723,1028.66856256,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('137',)",3659559957.32,2,33.9631004333,3724598986.37,3724598986.51,3659559957.32,0.0,internal_timestamp,415.369995117,317115,1450571157,6.30319976807,3.39631004333,34.0305240492,1028.66361789,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('138',)",3659559968.32,2,33.9676017761,3724598986.37,3724598986.51,3659559968.32,0.0,internal_timestamp,414.160003662,323854,1450571168,6.30929994583,3.39676017761,34.0300515832,1028.65685587,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('139',)",3659559979.32,2,33.9860992432,3724598986.37,3724598986.51,3659559979.32,0.0,internal_timestamp,412.559997559,319664,1450571179,6.33260011673,3.39860992432,34.0282215906,1028.64485654,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('140',)",3659559990.33,2,33.9930992126,3724598986.37,3724598986.51,3659559990.33,0.0,internal_timestamp,410.820007324,325500,1450571190,6.34210014343,3.39930992126,34.0274025715,1028.63492035,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('141',)",3659560001.32,2,34.0317993164,3724598986.37,3724598986.51,3659560001.32,0.0,internal_timestamp,409.329986572,323615,1450571201,6.39139986038,3.40317993164,34.0221088147,1028.61708248,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('142',)",3659560012.33,2,34.0368003845,3724598986.37,3724598986.51,3659560012.33,0.0,internal_timestamp,407.880004883,329179,1450571212,6.39659976959,3.40368003845,34.0232010356,1028.61057303,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('143',)",3659560023.33,2,34.038898468,3724598986.37,3724598986.51,3659560023.33,0.0,internal_timestamp,406.309997559,334500,1450571223,6.39930009842,3.4038898468,34.02361189,1028.60332542,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('144',)",3659560034.33,2,34.0401000977,3724598986.37,3724598986.51,3659560034.33,0.0,internal_timestamp,404.730010986,328922,1450571234,6.40059995651,3.40401000977,34.0244242856,1028.59654252,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('145',)",3659560045.33,2,34.0429000854,3724598986.37,3724598986.51,3659560045.33,0.0,internal_timestamp,403.160003662,334408,1450571245,6.40549993515,3.40429000854,34.0234276242,1028.58788059,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('146',)",3659560056.33,2,34.0513000488,3724598986.37,3724598986.51,3659560056.33,0.0,internal_timestamp,401.470001221,329757,1450571256,6.41590023041,3.40513000488,34.0232404586,1028.57853826,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('147',)",3659560067.33,2,34.0612983704,3724598986.37,3724598986.51,3659560067.33,0.0,internal_timestamp,399.859985352,334450,1450571267,6.42899990082,3.40612983704,34.0221049463,1028.56844028,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('148',)",3659560078.34,2,34.0675010681,3724598986.37,3724598986.51,3659560078.34,0.0,internal_timestamp,398.140014648,339936,1450571278,6.43660020828,3.40675010681,34.0222744836,1028.55962975,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('149',)",3659560089.34,2,34.0694999695,3724598986.37,3724598986.51,3659560089.34,0.0,internal_timestamp,396.540008545,335781,1450571289,6.43949985504,3.40694999695,34.0223908663,1028.55198219,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('150',)",3659560100.34,2,34.0770988464,3724598986.37,3724598986.51,3659560100.34,0.0,internal_timestamp,395.070007324,340826,1450571300,6.44920015335,3.40770988464,34.0219005883,1028.54350561,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('151',)",3659560111.34,2,34.0901985168,3724598986.37,3724598986.51,3659560111.34,0.0,internal_timestamp,393.559997559,335402,1450571311,6.46680021286,3.40901985168,34.0196835082,1028.53238508,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('152',)",3659560122.34,2,34.1165008545,3724598986.37,3724598986.51,3659560122.34,0.0,internal_timestamp,392.049987793,340425,1450571322,6.49919986725,3.41165008545,34.017406321,1028.51914599,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('153',)",3659560133.35,2,34.1230010986,3724598986.37,3724598986.51,3659560133.35,0.0,internal_timestamp,390.450012207,346051,1450571333,6.50810003281,3.41230010986,34.0165528803,1028.50989627,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('154',)",3659560144.34,2,34.1297988892,3724598986.37,3724598986.51,3659560144.34,0.0,internal_timestamp,388.839996338,342228,1450571344,6.51669979095,3.41297988892,34.0163317469,1028.50113922,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('155',)",3659560155.34,2,34.1381988525,3724598986.37,3724598986.51,3659560155.34,0.0,internal_timestamp,387.179992676,338951,1450571355,6.52729988098,3.41381988525,34.0159239094,1028.49172567,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('156',)",3659560166.35,2,34.1413002014,3724598986.37,3724598986.51,3659560166.35,0.0,internal_timestamp,385.720001221,347148,1450571366,6.5313000679,3.41413002014,34.0160991333,1028.48461132,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('157',)",3659560177.34,2,34.143901825,3724598986.37,3724598986.51,3659560177.34,0.0,internal_timestamp,384.329986572,343612,1450571377,6.53459978104,3.4143901825,34.0163818679,1028.47800023,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('158',)",3659560188.34,2,34.1435012817,3724598986.37,3724598986.51,3659560188.34,0.0,internal_timestamp,382.890014648,340293,1450571388,6.53439998627,3.41435012817,34.0168367604,1028.47178562,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('159',)",3659560199.35,2,34.150100708,3724598986.37,3724598986.51,3659560199.35,0.0,internal_timestamp,381.350006104,346769,1450571399,6.54379987717,3.4150100708,34.0155664821,1028.46241133,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('160',)",3659560210.35,2,34.1525993347,3724598986.37,3724598986.52,3659560210.35,0.0,internal_timestamp,379.820007324,352237,1450571410,6.54769992828,3.41525993347,34.0152074654,1028.45456965,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('161',)",3659560221.35,2,34.1520996094,3724598986.37,3724598986.52,3659560221.35,0.0,internal_timestamp,378.339996338,346956,1450571421,6.54839992523,3.41520996094,34.0146794931,1028.44727257,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('162',)",3659560232.35,2,34.1577987671,3724598986.37,3724598986.52,3659560232.35,0.0,internal_timestamp,376.920013428,354156,1450571432,6.55830001831,3.41577987671,34.0118582844,1028.43715846,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('163',)",3659560243.35,2,34.1619987488,3724598986.37,3724598986.52,3659560243.35,0.0,internal_timestamp,375.660003662,350739,1450571443,6.56370019913,3.41619987488,34.0117631387,1028.43055108,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('164',)",3659560254.39,2,34.1660995483,3724598986.37,3724598986.52,3659560254.39,0.0,internal_timestamp,374.480010986,385437,1450571454,6.56820011139,3.41660995483,34.0124118794,1028.42502133,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('165',)",3659560265.35,2,34.1692008972,3724598986.37,3724598986.52,3659560265.35,0.0,internal_timestamp,373.410003662,349642,1450571465,6.57420015335,3.41692008972,34.0104137337,1028.41770445,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('166',)",3659560276.36,2,34.1721992493,3724598986.37,3724598986.52,3659560276.36,0.0,internal_timestamp,372.339996338,358452,1450571476,6.57859992981,3.41721992493,34.009888415,1028.41176969,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('167',)",3659560287.37,2,34.167301178,3724598986.37,3724598986.52,3659560287.37,0.0,internal_timestamp,371.320007324,365885,1450571487,6.57469987869,3.4167301178,34.0088324538,1028.40681115,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('168',)",3659560298.36,2,34.1669006348,3724598986.37,3724598986.52,3659560298.36,0.0,internal_timestamp,370.410003662,357033,1450571498,6.57520008087,3.41669006348,34.0083357397,1028.40217913,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('169',)",3659560309.35,2,34.160900116,3724598986.37,3724598986.52,3659560309.35,0.0,internal_timestamp,369.540008545,354213,1450571509,6.57170009613,3.4160900116,34.0055901657,1028.39652322,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('170',)",3659560320.36,2,34.1613006592,3724598986.37,3724598986.52,3659560320.36,0.0,internal_timestamp,368.690002441,361965,1450571520,6.57289981842,3.41613006592,34.005257093,1028.39219666,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('171',)",3659560331.36,2,34.1643981934,3724598986.37,3724598986.52,3659560331.36,0.0,internal_timestamp,367.760009766,358537,1450571531,6.57679986954,3.41643981934,34.0052695117,1028.38739654,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('172',)",3659560342.36,2,34.1683006287,3724598986.37,3724598986.52,3659560342.36,0.0,internal_timestamp,366.730010986,364438,1450571542,6.58249998093,3.41683006287,34.0044363657,1028.38122081,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('173',)",3659560353.36,2,34.1553993225,3724598986.37,3724598986.52,3659560353.36,0.0,internal_timestamp,365.540008545,360359,1450571553,6.57369995117,3.41553993225,33.9994664077,1028.37309141,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('174',)",3659560364.37,2,34.1654014587,3724598986.37,3724598986.52,3659560364.37,0.0,internal_timestamp,364.220001221,367423,1450571564,6.5858001709,3.41654014587,33.9991787194,1028.3651183,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('175',)",3659560375.36,2,34.1833992004,3724598986.37,3724598986.52,3659560375.36,0.0,internal_timestamp,362.640014648,361907,1450571575,6.60650014877,3.41833992004,33.99933497,1028.35509473,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('176',)",3659560386.37,2,34.1929016113,3724598986.37,3724598986.52,3659560386.37,0.0,internal_timestamp,360.910003662,369407,1450571586,6.61709976196,3.41929016113,34.0001774113,1028.34633838,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('177',)",3659560397.36,2,34.1932983398,3724598986.37,3724598986.52,3659560397.36,0.0,internal_timestamp,359.549987793,364965,1450571597,6.62039995193,3.41932983398,33.9980073458,1028.33793466,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('178',)",3659560408.37,2,34.1990013123,3724598986.37,3724598986.52,3659560408.37,0.0,internal_timestamp,358.230010986,371829,1450571608,6.62879991531,3.41990013123,33.9966302594,1028.32962141,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('179',)",3659560419.38,2,34.1995010376,3724598986.37,3724598986.52,3659560419.38,0.0,internal_timestamp,357.049987793,375648,1450571619,6.63110017776,3.41995010376,33.9954773986,1028.32298269,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('180',)",3659560430.37,2,34.2019996643,3724598986.37,3724598986.52,3659560430.37,0.0,internal_timestamp,355.809997559,366771,1450571630,6.6343998909,3.42019996643,33.9955722853,1028.3169094,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('181',)",3659560441.37,2,34.2025985718,3724598986.37,3724598986.52,3659560441.37,0.0,internal_timestamp,354.640014648,372900,1450571641,6.63570022583,3.42025985718,33.9955144411,1028.3113178,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
